kind,solver,t_obs_s,nearest_track_time_s,gamma_e,dnde,ratio_dg_to_fullhide
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.02927115e+07,7.10025536e+38,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.24829459e+07,3.76566370e+38,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.51392506e+07,1.99505100e+38,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.83608028e+07,1.05587465e+38,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,2.22678842e+07,5.58206288e+37,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,2.70063719e+07,2.94749623e+37,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,3.27531846e+07,1.55420920e+37,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,3.97228885e+07,8.18176947e+36,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,4.81757085e+07,4.29835800e+36,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,5.84272438e+07,2.25241876e+36,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,7.08602514e+07,1.17645963e+36,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,8.59389371e+07,6.11873653e+35,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.04226287e+08,3.16458745e+35,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.26405088e+08,1.62450735e+35,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.53303421e+08,8.25464861e+34,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.85925575e+08,4.13530529e+34,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,2.25489552e+08,2.02982781e+34,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,2.73472532e+08,9.66335669e+33,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,3.31666037e+08,4.38054133e+33,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,4.02242810e+08,1.82391636e+33,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,4.87837947e+08,7.07699585e+32,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,5.91647274e+08,2.60091570e+32,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,7.17546676e+08,8.96293264e+31,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,8.70236803e+08,2.86112902e+31,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.05541858e+09,8.33706265e+30,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.28000606e+09,2.17856689e+30,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.55238456e+09,4.99669506e+29,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.88272375e+09,9.80042257e+28,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,2.28335738e+09,1.59274622e+28,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,2.76924373e+09,2.06419189e+27,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,3.35852410e+09,2.03636913e+26,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,4.07320022e+09,1.44523971e+25,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,4.93995562e+09,6.88998734e+23,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,5.99115198e+09,2.03016342e+22,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,7.26603734e+09,3.34326048e+20,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,8.81221155e+09,2.71844774e+18,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.06874034e+10,9.32087172e+15,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.29616262e+10,0.00000000e+00,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.57197915e+10,0.00000000e+00,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,1.90648798e+10,3.48601747e+05,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,2.31217851e+10,0.00000000e+00,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,2.80419783e+10,0.00000000e+00,
spectrum,dg_1d,1.00000000e+05,8.94667946e+04,3.40091625e+10,0.00000000e+00,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.00000000e+00,2.65271836e+39,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.63838409e+00,9.52039812e+39,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,4.41261293e+00,3.01710459e+40,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,5.35159355e+00,7.74022804e+40,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,6.49038428e+00,1.54704832e+41,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,7.87150363e+00,2.14634702e+41,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,9.54651785e+00,3.16190009e+41,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.15779662e+01,1.10318436e+42,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.40416960e+01,9.10607144e+41,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.70296945e+01,0.00000000e+00,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.06535231e+01,4.21772568e+43,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.50484833e+01,0.00000000e+00,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.03786677e+01,0.00000000e+00,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.68430870e+01,1.34315363e+46,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,4.46831005e+01,0.00000000e+00,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,5.41914274e+01,0.00000000e+00,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,6.57230757e+01,3.86469617e+48,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,7.97085976e+01,0.00000000e+00,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,9.66701644e+01,3.10925187e+51,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.17241063e+02,4.26931717e+51,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.42189339e+02,3.99517546e+51,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.72446476e+02,3.36489177e+51,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.09142172e+02,2.58417222e+51,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.53646517e+02,1.90472319e+51,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.07621150e+02,1.35448655e+51,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.73081299e+02,9.34728624e+50,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,4.52471021e+02,6.29767270e+50,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,5.48754454e+02,4.20174776e+50,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,6.65526492e+02,2.74793575e+50,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,8.07146999e+02,1.78667720e+50,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,9.78903599e+02,1.15126027e+50,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.18720909e+03,7.39556379e+49,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.43984089e+03,4.73625198e+49,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.74623140e+03,3.04074564e+49,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.11782018e+03,1.94674230e+49,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.56848108e+03,1.24647565e+49,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.11504023e+03,7.99011887e+48,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.77790427e+03,5.11987502e+48,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,4.58182226e+03,3.27429244e+48,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,5.55680973e+03,2.09627593e+48,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,6.73926937e+03,1.33898632e+48,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,8.17335015e+03,8.56102310e+47,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,9.91259571e+03,5.45514839e+47,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.20219435e+04,3.48373786e+47,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.45801493e+04,2.21598334e+47,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.76827278e+04,1.40856394e+47,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.14455184e+04,8.93573315e+46,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.60090110e+04,5.65717442e+46,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.15435906e+04,3.57194076e+46,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.82558994e+04,2.24895168e+46,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,4.63965519e+04,1.41096754e+46,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,5.62694921e+04,8.81944766e+45,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,6.82433415e+04,5.48796380e+45,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,8.27651627e+04,3.39688280e+45,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.00377150e+05,2.09081681e+45,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.21736876e+05,1.27889938e+45,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.47641837e+05,7.76823026e+44,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.79059237e+05,4.68251415e+44,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.17162093e+05,2.79970202e+44,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.63373034e+05,1.65966881e+44,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.19417419e+05,9.75367231e+43,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.87387752e+05,5.68000336e+43,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,4.69821811e+05,3.27818600e+43,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,5.69797400e+05,1.87465925e+43,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,6.91047265e+05,1.06251244e+43,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,8.38098457e+05,5.97436186e+42,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.01644136e+06,3.33524181e+42,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.23273470e+06,1.84927742e+42,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.49505410e+06,1.01897568e+42,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.81319368e+06,5.58329889e+41,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.19903168e+06,3.04439533e+41,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.66697396e+06,1.65313049e+41,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.23449187e+06,8.94217848e+40,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.92277459e+06,4.82152534e+40,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,4.75752022e+06,2.59437427e+40,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,5.76989529e+06,1.39422776e+40,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,6.99769840e+06,7.48338336e+39,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,8.48677151e+06,4.01028502e+39,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.02927115e+07,2.14515915e+39,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.24829459e+07,1.14537446e+39,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.51392506e+07,6.10523864e+38,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.83608028e+07,3.24944360e+38,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.22678842e+07,1.72720793e+38,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.70063719e+07,9.17004065e+37,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.27531846e+07,4.86330543e+37,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.97228885e+07,2.57660748e+37,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,4.81757085e+07,1.36371503e+37,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,5.84272438e+07,7.21004016e+36,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,7.08602514e+07,3.80754879e+36,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,8.59389371e+07,2.00804098e+36,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.04226287e+08,1.05732478e+36,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.26405088e+08,5.55644116e+35,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.53303421e+08,2.91287412e+35,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.85925575e+08,1.52225784e+35,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.25489552e+08,7.92305089e+34,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.73472532e+08,4.10183402e+34,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.31666037e+08,2.10847303e+34,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,4.02242810e+08,1.07338075e+34,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,4.87837947e+08,5.39145432e+33,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,5.91647274e+08,2.65660525e+33,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,7.17546676e+08,1.27220168e+33,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,8.70236803e+08,5.82361544e+32,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.05541858e+09,2.46422861e+32,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.28000606e+09,9.63781008e+31,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.55238456e+09,3.57558323e+31,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.88272375e+09,1.24603125e+31,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.28335738e+09,4.03086982e+30,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.76924373e+09,1.19336431e+30,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.35852410e+09,3.17818668e+29,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,4.07320022e+09,7.45717965e+28,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,4.93995562e+09,1.50314726e+28,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,5.99115198e+09,2.52448276e+27,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,7.26603734e+09,3.40379210e+26,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,8.81221155e+09,3.52208170e+25,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.06874034e+10,2.64798030e+24,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.29616262e+10,1.35347126e+23,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.57197915e+10,4.33869277e+21,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,1.90648798e+10,7.90861171e+19,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.31217851e+10,7.27779594e+17,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,2.80419783e+10,2.94344625e+15,
spectrum,dg_1d,1.00000000e+07,9.42249237e+06,3.40091625e+10,0.00000000e+00,
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.00000000e+00,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.63838409e+00,,1.18595044e-04
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,4.41261293e+00,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,5.35159355e+00,,1.82333990e-06
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,6.49038428e+00,,2.58824941e-05
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,7.87150363e+00,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,9.54651785e+00,,3.05558343e-04
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.15779662e+01,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.40416960e+01,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.70296945e+01,,2.27969681e-04
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.06535231e+01,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.50484833e+01,,4.56232561e-04
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.03786677e+01,,6.49855604e-04
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.68430870e+01,,2.13231942e-03
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,4.46831005e+01,,1.08250360e-02
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,5.41914274e+01,,9.55403447e-03
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,6.57230757e+01,,2.05049358e-02
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,7.97085976e+01,,2.49855524e-02
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,9.66701644e+01,,2.08961650e-02
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.17241063e+02,,2.03075095e-02
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.42189339e+02,,1.82281551e-02
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.72446476e+02,,9.00840815e-02
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.09142172e+02,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.53646517e+02,,1.72554713e-02
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.07621150e+02,,2.95994857e-02
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.73081299e+02,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,4.52471021e+02,,5.71577051e-02
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,5.48754454e+02,,5.97518320e-02
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,6.65526492e+02,,3.11682441e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,8.07146999e+02,,0.00000000e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,9.78903599e+02,,1.75218134e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.18720909e+03,,1.87983680e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.43984089e+03,,2.03682045e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.74623140e+03,,4.08579366e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.11782018e+03,,3.91272257e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.56848108e+03,,7.91496009e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.11504023e+03,,1.09823925e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.77790427e+03,,5.27989702e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,4.58182226e+03,,3.23061079e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,5.55680973e+03,,2.70558217e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,6.73926937e+03,,2.62287375e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,8.17335015e+03,,3.36946798e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,9.91259571e+03,,1.64371049e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.20219435e+04,,1.24388048e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.45801493e+04,,1.04474957e+00
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.76827278e+04,,9.79044002e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.14455184e+04,,9.55042249e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.60090110e+04,,9.46898644e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.15435906e+04,,9.42217482e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.82558994e+04,,9.37430603e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,4.63965519e+04,,9.32062238e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,5.62694921e+04,,9.26158160e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,6.82433415e+04,,9.19774031e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,8.27651627e+04,,9.13010008e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.00377150e+05,,9.05977297e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.21736876e+05,,8.98816321e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.47641837e+05,,8.91683007e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.79059237e+05,,8.84738347e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.17162093e+05,,8.78137501e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.63373034e+05,,8.72018741e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.19417419e+05,,8.66500286e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.87387752e+05,,8.61659433e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,4.69821811e+05,,8.57556759e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,5.69797400e+05,,8.54195319e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,6.91047265e+05,,8.51435023e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,8.38098457e+05,,8.49150280e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.01644136e+06,,8.47268475e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.23273470e+06,,8.45672011e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.49505410e+06,,8.44247100e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.81319368e+06,,8.42998893e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.19903168e+06,,8.42025755e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.66697396e+06,,8.41405848e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.23449187e+06,,8.41153965e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.92277459e+06,,8.41251156e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,4.75752022e+06,,8.41673385e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,5.76989529e+06,,8.42399339e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,6.99769840e+06,,8.43409416e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,8.48677151e+06,,8.44682796e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.02927115e+07,,8.46194051e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.24829459e+07,,8.47909125e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.51392506e+07,,8.49780282e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.83608028e+07,,8.51739864e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.22678842e+07,,8.53692445e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.70063719e+07,,8.55504807e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.27531846e+07,,8.56992950e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.97228885e+07,,8.57904651e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,4.81757085e+07,,8.57894844e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,5.84272438e+07,,8.56488303e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,7.08602514e+07,,8.53017996e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,8.59389371e+07,,8.46513254e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.04226287e+08,,8.35474920e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.26405088e+08,,8.17358330e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.53303421e+08,,7.87125616e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.85925575e+08,,7.57875470e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.25489552e+08,,7.40684938e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.73472532e+08,,7.19254678e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.31666037e+08,,6.94403125e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,4.02242810e+08,,6.66006141e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,4.87837947e+08,,6.34023488e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,5.91647274e+08,,5.98506706e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,7.17546676e+08,,5.59613406e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,8.70236803e+08,,5.17630604e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.05541858e+09,,4.73004558e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.28000606e+09,,4.26369021e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.55238456e+09,,3.78559410e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,1.88272375e+09,,3.30598855e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.28335738e+09,,2.83660928e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,2.76924373e+09,,2.38896529e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,3.35852410e+09,,1.98136437e-01
ratio,dg_1d/fullhide_1d,1.00000000e+03,1.07221816e+03,4.07320022e+09,,3.44126436e-01
