scenario,code,code_version,source,physical_assumptions,coordinate,frequency_hz,observer_time,value_name,value,asgard_ratio,wall_time,boundary
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+09,1.00000000e+06,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+09,3.16227766e+06,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+09,1.00000000e+07,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+12,1.00000000e+00,rs_ssc_flux_density_cgs,1.64082922e-33,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+12,3.16227766e+00,rs_ssc_flux_density_cgs,2.76426273e-32,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+12,1.00000000e+01,rs_ssc_flux_density_cgs,1.91413723e-31,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+12,3.16227766e+01,rs_ssc_flux_density_cgs,1.64396372e-31,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+12,1.00000000e+02,rs_ssc_flux_density_cgs,8.02749965e-32,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+12,3.16227766e+02,rs_ssc_flux_density_cgs,1.39380049e-32,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+12,1.00000000e+03,rs_ssc_flux_density_cgs,2.81448095e-33,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+12,3.16227766e+03,rs_ssc_flux_density_cgs,4.50333359e-34,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+12,1.00000000e+04,rs_ssc_flux_density_cgs,1.18489484e-35,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+12,3.16227766e+04,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+12,1.00000000e+05,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+12,3.16227766e+05,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+12,1.00000000e+06,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+12,3.16227766e+06,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+12,1.00000000e+07,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,5.00000000e+14,1.00000000e+00,rs_ssc_flux_density_cgs,3.94816529e-34,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,5.00000000e+14,3.16227766e+00,rs_ssc_flux_density_cgs,1.44227218e-31,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,5.00000000e+14,1.00000000e+01,rs_ssc_flux_density_cgs,4.10209443e-30,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,5.00000000e+14,3.16227766e+01,rs_ssc_flux_density_cgs,2.57259387e-30,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,5.00000000e+14,1.00000000e+02,rs_ssc_flux_density_cgs,1.04804643e-30,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,5.00000000e+14,3.16227766e+02,rs_ssc_flux_density_cgs,7.37029656e-32,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,5.00000000e+14,1.00000000e+03,rs_ssc_flux_density_cgs,7.84258605e-33,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,5.00000000e+14,3.16227766e+03,rs_ssc_flux_density_cgs,6.15692226e-34,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,5.00000000e+14,1.00000000e+04,rs_ssc_flux_density_cgs,7.84561273e-37,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,5.00000000e+14,3.16227766e+04,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,5.00000000e+14,1.00000000e+05,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,5.00000000e+14,3.16227766e+05,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,5.00000000e+14,1.00000000e+06,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,5.00000000e+14,3.16227766e+06,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,5.00000000e+14,1.00000000e+07,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+18,1.00000000e+00,rs_ssc_flux_density_cgs,5.45327586e-36,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+18,3.16227766e+00,rs_ssc_flux_density_cgs,3.81267931e-33,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+18,1.00000000e+01,rs_ssc_flux_density_cgs,6.50681610e-31,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+18,3.16227766e+01,rs_ssc_flux_density_cgs,4.00530189e-31,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+18,1.00000000e+02,rs_ssc_flux_density_cgs,1.66666108e-31,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+18,3.16227766e+02,rs_ssc_flux_density_cgs,3.18477305e-33,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+18,1.00000000e+03,rs_ssc_flux_density_cgs,2.50543988e-34,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+18,3.16227766e+03,rs_ssc_flux_density_cgs,1.44794543e-35,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+18,1.00000000e+04,rs_ssc_flux_density_cgs,5.12613225e-42,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+18,3.16227766e+04,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+18,1.00000000e+05,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+18,3.16227766e+05,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+18,1.00000000e+06,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+18,3.16227766e+06,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,1.00000000e+18,1.00000000e+07,rs_ssc_flux_density_cgs,0.00000000e+00,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,2.40000000e+23,1.00000000e+00,rs_ssc_flux_density_cgs,2.19823152e-39,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,2.40000000e+23,3.16227766e+00,rs_ssc_flux_density_cgs,2.23887659e-36,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,2.40000000e+23,1.00000000e+01,rs_ssc_flux_density_cgs,5.20885416e-34,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
rs_ssc_matched_tophat,ASGARD,4.2.1,local git 714d890e,top-hat on-axis reverse-shock and SSC benchmark; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; shell_duration=10 s; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm,observer time and frequency,2.40000000e+23,3.16227766e+01,rs_ssc_flux_density_cgs,2.65977902e-34,1.00000000e+00,6.16928617e-01,ASGARD and VegasAfterglow matched RS/SSC subset only
