scenario,code,code_version,source,physical_assumptions,coordinate,frequency_hz,observer_time,value_name,value,asgard_ratio,wall_time,boundary
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+22,1.00000000e+01,flux_density_cgs,1.65571764e-28,1.30625046e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+22,3.16227766e+01,flux_density_cgs,5.38647217e-29,1.26556453e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+22,1.00000000e+02,flux_density_cgs,1.51602005e-29,2.68412052e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+22,3.16227766e+02,flux_density_cgs,3.99029583e-30,2.28467932e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+22,1.00000000e+03,flux_density_cgs,1.00870987e-30,2.43854366e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+22,3.16227766e+03,flux_density_cgs,2.47604985e-31,2.56511039e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+22,1.00000000e+04,flux_density_cgs,5.92384717e-32,2.68335788e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+22,3.16227766e+04,flux_density_cgs,1.27680955e-32,2.90155261e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+22,1.00000000e+05,flux_density_cgs,8.07121914e-34,2.06430917e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+22,3.16227766e+05,flux_density_cgs,4.29329818e-35,1.45662013e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+22,1.00000000e+06,flux_density_cgs,3.14492805e-36,1.28233095e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+22,3.16227766e+06,flux_density_cgs,2.85734099e-37,1.28033896e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+22,1.00000000e+07,flux_density_cgs,3.87973765e-38,1.72577632e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+22,3.16227766e+07,flux_density_cgs,6.76159588e-39,2.60598156e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+22,1.00000000e+08,flux_density_cgs,1.31166054e-39,3.64615122e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,1.00000000e+00,flux_density_cgs,8.57014517e-30,6.47708262e+00,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,3.16227766e+00,flux_density_cgs,2.21692796e-29,1.67302933e+00,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,1.00000000e+01,flux_density_cgs,1.17215832e-29,1.36963250e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,3.16227766e+01,flux_density_cgs,3.81333027e-30,1.36020502e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,1.00000000e+02,flux_density_cgs,1.07326000e-30,3.03400688e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,3.16227766e+02,flux_density_cgs,2.82491311e-31,2.66270479e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,1.00000000e+03,flux_density_cgs,7.14111898e-32,3.02612295e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,3.16227766e+03,flux_density_cgs,1.75290905e-32,3.43233882e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,1.00000000e+04,flux_density_cgs,4.19376270e-33,3.94436609e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,3.16227766e+04,flux_density_cgs,9.03911935e-34,4.73245284e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,1.00000000e+05,flux_density_cgs,5.71398556e-35,3.86585557e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,3.16227766e+05,flux_density_cgs,3.03942235e-36,3.27840966e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,1.00000000e+06,flux_density_cgs,2.22643856e-37,3.59433422e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,3.16227766e+06,flux_density_cgs,2.02284251e-38,4.53475990e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,1.00000000e+07,flux_density_cgs,2.74664391e-39,7.50855464e-01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,3.16227766e+07,flux_density_cgs,4.78684330e-40,1.37412364e+00,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+23,1.00000000e+08,flux_density_cgs,9.28584550e-41,2.21916281e+00,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+26,1.00000000e+00,flux_density_cgs,3.04080225e-33,8.38194565e+02,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+26,3.16227766e+00,flux_density_cgs,7.86595722e-33,2.28843694e+02,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+26,1.00000000e+01,flux_density_cgs,4.15897468e-33,2.02712860e+01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+26,3.16227766e+01,flux_density_cgs,1.35302064e-33,3.60684771e+01,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+26,1.00000000e+02,flux_density_cgs,3.80807019e-34,3.47497958e+02,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+26,3.16227766e+02,flux_density_cgs,1.00231700e-34,8.47095745e+02,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+26,1.00000000e+03,flux_density_cgs,2.53376463e-35,4.19078175e+03,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+26,3.16227766e+03,flux_density_cgs,6.21955602e-36,2.55040780e+04,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+26,1.00000000e+04,flux_density_cgs,1.48800316e-36,1.89070442e+05,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+26,3.16227766e+04,flux_density_cgs,3.20720057e-37,1.61673571e+06,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+26,1.00000000e+05,flux_density_cgs,2.02739858e-38,1.20823905e+07,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+26,3.16227766e+05,flux_density_cgs,1.07842774e-39,1.55720537e+08,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+26,1.00000000e+06,flux_density_cgs,7.89970210e-41,3.03695942e+09,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+26,3.16227766e+06,flux_density_cgs,7.17731605e-42,7.83978955e+10,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
fs_synch_common_minimum,jetsimpy,0.5.0,git 53d07610830f2247d8c41364a2b469491fa22eb2,broad-band top-hat on-axis forward-shock synchrotron; uniform medium; E_iso=1e52 erg; Gamma0=300; theta_j=0.1 rad; n=1 cm^-3; epsilon_e=0.1; epsilon_B=1e-3; p=2.3; xi_e=0.1; z=0.1; d_L=1e26 cm; no spreading; no SSC; no reverse shock,observer time and frequency,2.40000000e+26,1.00000000e+07,flux_density_cgs,9.74546035e-43,2.17701426e+12,8.02462623e-01,jetsimpy returns mJy; values converted to cgs; ratios are assumption-audit diagnostics
