solver,component,band,frequency_hz,time_s,flux_mjy
fullhide_1d,ssc,R band,4.560000000000e+14,1.101806330110e+03,2.279986323640e-35
fullhide_1d,ssc,R band,4.560000000000e+14,1.337567751526e+03,2.726319472062e-35
fullhide_1d,ssc,R band,4.560000000000e+14,1.623776739189e+03,3.261144596420e-35
fullhide_1d,ssc,R band,4.560000000000e+14,1.971227921518e+03,3.884467801573e-35
fullhide_1d,ssc,R band,4.560000000000e+14,2.393025731180e+03,4.586316563020e-35
fullhide_1d,ssc,R band,4.560000000000e+14,2.905078650511e+03,5.349684489994e-35
fullhide_1d,ssc,R band,4.560000000000e+14,3.526699214175e+03,6.155690895982e-35
fullhide_1d,ssc,R band,4.560000000000e+14,4.281332398719e+03,6.998539020465e-35
fullhide_1d,ssc,R band,4.560000000000e+14,5.197439870872e+03,7.885741161775e-35
fullhide_1d,ssc,R band,4.560000000000e+14,6.309573444802e+03,8.722901883548e-35
fullhide_1d,ssc,R band,4.560000000000e+14,7.659678234752e+03,9.377935791010e-35
fullhide_1d,ssc,R band,4.560000000000e+14,9.298674652605e+03,9.971892690828e-35
fullhide_1d,ssc,R band,4.560000000000e+14,1.128837891685e+04,1.044182157785e-34
fullhide_1d,ssc,R band,4.560000000000e+14,1.370383450663e+04,1.070563442407e-34
fullhide_1d,ssc,R band,4.560000000000e+14,1.663614249384e+04,1.079723630652e-34
fullhide_1d,ssc,R band,4.560000000000e+14,2.019589750164e+04,1.087949239349e-34
fullhide_1d,ssc,R band,4.560000000000e+14,2.451735887979e+04,1.126969183395e-34
fullhide_1d,ssc,R band,4.560000000000e+14,2.976351441631e+04,1.191947835458e-34
fullhide_1d,ssc,R band,4.560000000000e+14,3.613222756796e+04,1.278396968383e-34
fullhide_1d,ssc,R band,4.560000000000e+14,4.386370005780e+04,1.401971092109e-34
fullhide_1d,ssc,R band,4.560000000000e+14,5.324953129838e+04,1.569589693786e-34
fullhide_1d,ssc,R band,4.560000000000e+14,6.464371632490e+04,1.786515604164e-34
fullhide_1d,ssc,R band,4.560000000000e+14,7.847599703515e+04,2.046492115171e-34
fullhide_1d,ssc,R band,4.560000000000e+14,9.526807029020e+04,2.384182158266e-34
fullhide_1d,ssc,R band,4.560000000000e+14,1.156532641790e+05,2.849340683043e-34
fullhide_1d,ssc,R band,4.560000000000e+14,1.404004245548e+05,3.497027914740e-34
fullhide_1d,ssc,R band,4.560000000000e+14,1.704429127453e+05,4.524637013843e-34
fullhide_1d,ssc,R band,4.560000000000e+14,2.069138081115e+05,6.042765986761e-34
fullhide_1d,ssc,R band,4.560000000000e+14,2.511886431510e+05,8.271345687071e-34
fullhide_1d,ssc,R band,4.560000000000e+14,3.049372829387e+05,1.126073075626e-33
fullhide_1d,ssc,R band,4.560000000000e+14,3.701869055846e+05,1.495633955145e-33
fullhide_1d,ssc,R band,4.560000000000e+14,4.493984590722e+05,1.924627030032e-33
fullhide_1d,ssc,R band,4.560000000000e+14,5.455594781169e+05,2.323568510544e-33
fullhide_1d,ssc,R band,4.560000000000e+14,6.622967617148e+05,2.653312086612e-33
fullhide_1d,ssc,R band,4.560000000000e+14,8.040131611168e+05,2.935705406561e-33
fullhide_1d,ssc,R band,4.560000000000e+14,9.760536373079e+05,3.225364009536e-33
fullhide_1d,ssc,R band,4.560000000000e+14,1.184906851001e+06,3.583473094618e-33
fullhide_1d,ssc,R band,4.560000000000e+14,1.438449888288e+06,4.001032632837e-33
fullhide_1d,ssc,R band,4.560000000000e+14,1.746245352002e+06,4.430304041296e-33
fullhide_1d,ssc,R band,4.560000000000e+14,2.119902023850e+06,4.882694444364e-33
fullhide_1d,ssc,R band,4.560000000000e+14,2.573512700017e+06,5.394491061564e-33
fullhide_1d,ssc,R band,4.560000000000e+14,3.124185713603e+06,5.877604589673e-33
fullhide_1d,ssc,R band,4.560000000000e+14,3.792690190732e+06,6.269003443717e-33
fullhide_1d,ssc,R band,4.560000000000e+14,4.604239376759e+06,6.568633541639e-33
fullhide_1d,ssc,R band,4.560000000000e+14,5.589441576403e+06,6.631840306885e-33
fullhide_1d,ssc,R band,4.560000000000e+14,6.785454573394e+06,6.427717424739e-33
fullhide_1d,ssc,R band,4.560000000000e+14,8.237387069571e+06,5.951265921836e-33
fullhide_1d,ssc,R band,4.560000000000e+14,1.000000000000e+07,5.262978304247e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.000000000000e-01,4.235335716470e-42
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.213977189070e-01,1.020248284089e-41
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.473740615582e-01,2.567208811128e-41
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.789087489923e-01,6.760390922227e-41
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.171911402017e-01,1.832861774248e-40
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.636650898730e-01,5.054178491990e-40
fullhide_1d,ssc,1 keV,2.417989242000e+17,3.200834046600e-01,1.405868826102e-39
fullhide_1d,ssc,1 keV,2.417989242000e+17,3.885739518571e-01,4.013175730800e-39
fullhide_1d,ssc,1 keV,2.417989242000e+17,4.717199138213e-01,1.146455220040e-38
fullhide_1d,ssc,1 keV,2.417989242000e+17,5.726572150092e-01,3.258144467109e-38
fullhide_1d,ssc,1 keV,2.417989242000e+17,6.951927961776e-01,8.887080281798e-38
fullhide_1d,ssc,1 keV,2.417989242000e+17,8.439481965654e-01,2.276747504571e-37
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.024533859387e+00,5.387729173986e-37
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.243760734726e+00,1.162365879980e-36
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.509897160618e+00,2.274804045865e-36
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.832980710832e+00,4.062009796594e-36
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.225196770956e+00,6.593740421527e-36
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.701338121133e+00,9.878569905867e-36
fullhide_1d,ssc,1 keV,2.417989242000e+17,3.279362859021e+00,1.383372989732e-35
fullhide_1d,ssc,1 keV,2.417989242000e+17,3.981071705535e+00,1.838540807993e-35
fullhide_1d,ssc,1 keV,2.417989242000e+17,4.832930238572e+00,2.339156859440e-35
fullhide_1d,ssc,1 keV,2.417989242000e+17,5.867067065993e+00,2.878465121840e-35
fullhide_1d,ssc,1 keV,2.417989242000e+17,7.122485584860e+00,3.450780144897e-35
fullhide_1d,ssc,1 keV,2.417989242000e+17,8.646535029500e+00,4.047196766912e-35
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.049669629031e+01,4.666877918671e-35
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.274274985703e+01,5.310235568719e-35
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.546940765246e+01,5.959065037653e-35
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.877950801851e+01,6.622350638722e-35
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.279789435644e+01,7.294591538728e-35
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.767612370754e+01,7.977857010600e-35
fullhide_1d,ssc,1 keV,2.417989242000e+17,3.359818286284e+01,8.689314079764e-35
fullhide_1d,ssc,1 keV,2.417989242000e+17,4.078742758969e+01,9.492651845059e-35
fullhide_1d,ssc,1 keV,2.417989242000e+17,4.951500669473e+01,1.046284695804e-34
fullhide_1d,ssc,1 keV,2.417989242000e+17,6.011008864406e+01,1.173099565013e-34
fullhide_1d,ssc,1 keV,2.417989242000e+17,7.297227644686e+01,1.344736014764e-34
fullhide_1d,ssc,1 keV,2.417989242000e+17,8.858667904101e+01,1.579146497828e-34
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.075422076113e+02,1.897726460856e-34
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.305537869023e+02,2.320430894318e-34
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.584893192461e+02,2.865629449967e-34
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.924024182760e+02,3.577151444992e-34
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.335721469090e+02,4.472118269627e-34
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.835512583497e+02,5.572357672856e-34
fullhide_1d,ssc,1 keV,2.417989242000e+17,3.442247595686e+02,6.892630347154e-34
fullhide_1d,ssc,1 keV,2.417989242000e+17,4.178810060294e+02,8.443871451936e-34
fullhide_1d,ssc,1 keV,2.417989242000e+17,5.072980090654e+02,1.019121231814e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,6.158482110660e+02,1.209658251835e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,7.476256801638e+02,1.410703372993e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,9.076005216818e+02,1.623115222343e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.101806330110e+03,1.854268589704e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.337567751526e+03,2.110462550230e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.623776739189e+03,2.387616717465e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.971227921518e+03,2.673870566698e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.393025731180e+03,2.952680907139e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.905078650511e+03,3.208646864610e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,3.526699214175e+03,3.433960262025e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,4.281332398719e+03,3.629992078647e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,5.197439870872e+03,3.802940360397e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,6.309573444802e+03,3.890164582166e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,7.659678234752e+03,3.822112551179e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,9.298674652605e+03,3.732163466875e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.128837891685e+04,3.617721992806e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.370383450663e+04,3.466848797037e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.663614249384e+04,3.292346087155e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.019589750164e+04,3.142689589736e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.451735887979e+04,3.125890749999e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.976351441631e+04,3.176154493234e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,3.613222756796e+04,3.231706468961e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,4.386370005780e+04,3.329300018835e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,5.324953129838e+04,3.476727514163e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,6.464371632490e+04,3.674971999051e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,7.847599703515e+04,3.896775523139e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,9.526807029020e+04,4.175688414985e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.156532641790e+05,4.581695103679e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.404004245548e+05,5.138386848356e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.704429127453e+05,6.000120905806e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.069138081115e+05,7.215945101631e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.511886431510e+05,8.781834795208e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,3.049372829387e+05,1.053935968197e-32
fullhide_1d,ssc,1 keV,2.417989242000e+17,3.701869055846e+05,1.205089706310e-32
fullhide_1d,ssc,1 keV,2.417989242000e+17,4.493984590722e+05,1.302551507266e-32
fullhide_1d,ssc,1 keV,2.417989242000e+17,5.455594781169e+05,1.305494040740e-32
fullhide_1d,ssc,1 keV,2.417989242000e+17,6.622967617148e+05,1.215170112356e-32
fullhide_1d,ssc,1 keV,2.417989242000e+17,8.040131611168e+05,1.076378436569e-32
fullhide_1d,ssc,1 keV,2.417989242000e+17,9.760536373079e+05,9.435058542750e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.184906851001e+06,8.387980751675e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.438449888288e+06,7.443635327338e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.746245352002e+06,6.423185078456e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.119902023850e+06,5.348066751897e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,2.573512700017e+06,4.310245396349e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,3.124185713603e+06,3.369087302590e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,3.792690190732e+06,2.566624681254e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,4.604239376759e+06,1.915338632541e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,5.589441576403e+06,1.403679012891e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,6.785454573394e+06,1.014053906609e-33
fullhide_1d,ssc,1 keV,2.417989242000e+17,8.237387069571e+06,7.239422655273e-34
fullhide_1d,ssc,1 keV,2.417989242000e+17,1.000000000000e+07,5.114607855068e-34
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.000000000000e-01,1.364197759975e-39
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.213977189070e-01,2.902655532915e-39
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.473740615582e-01,6.456836135272e-39
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.789087489923e-01,1.497976430406e-38
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.171911402017e-01,3.572562447112e-38
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.636650898730e-01,8.676148488507e-38
fullhide_1d,ssc,100 MeV,2.417989242000e+22,3.200834046600e-01,2.133944260938e-37
fullhide_1d,ssc,100 MeV,2.417989242000e+22,3.885739518571e-01,5.393423084301e-37
fullhide_1d,ssc,100 MeV,2.417989242000e+22,4.717199138213e-01,1.376710349354e-36
fullhide_1d,ssc,100 MeV,2.417989242000e+22,5.726572150092e-01,3.536096227317e-36
fullhide_1d,ssc,100 MeV,2.417989242000e+22,6.951927961776e-01,8.874928410165e-36
fullhide_1d,ssc,100 MeV,2.417989242000e+22,8.439481965654e-01,2.128559413698e-35
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.024533859387e+00,4.782587487915e-35
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.243760734726e+00,9.893840090237e-35
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.509897160618e+00,1.867385324977e-34
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.832980710832e+00,3.226495289967e-34
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.225196770956e+00,5.083662888635e-34
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.701338121133e+00,7.401001269308e-34
fullhide_1d,ssc,100 MeV,2.417989242000e+22,3.279362859021e+00,1.007984216093e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,3.981071705535e+00,1.303926383875e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,4.832930238572e+00,1.616437626135e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,5.867067065993e+00,1.942592764434e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,7.122485584860e+00,2.276039293690e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,8.646535029500e+00,2.610779025770e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.049669629031e+01,2.946579064395e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.274274985703e+01,3.284924079113e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.546940765246e+01,3.617943086558e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.877950801851e+01,3.951294771676e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.279789435644e+01,4.283423364180e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.767612370754e+01,4.622155437567e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,3.359818286284e+01,4.986670229055e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,4.078742758969e+01,5.421886522857e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,4.951500669473e+01,5.966993581631e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,6.011008864406e+01,6.691744655302e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,7.297227644686e+01,7.671625356921e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,8.858667904101e+01,8.990021973630e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.075422076113e+02,1.073657031788e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.305537869023e+02,1.298742639216e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.584893192461e+02,1.578964220492e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.924024182760e+02,1.933570147703e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.335721469090e+02,2.362445698574e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.835512583497e+02,2.867652911482e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,3.442247595686e+02,3.445545229991e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,4.178810060294e+02,4.088790816404e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,5.072980090654e+02,4.767120853555e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,6.158482110660e+02,5.449131776994e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,7.476256801638e+02,6.098292020948e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,9.076005216818e+02,6.709258942872e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.101806330110e+03,7.304881907714e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.337567751526e+03,7.899724838203e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.623776739189e+03,8.465277839954e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.971227921518e+03,8.950545323211e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.393025731180e+03,9.302279486224e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.905078650511e+03,9.485110939027e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,3.526699214175e+03,9.494018297720e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,4.281332398719e+03,9.351139761095e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,5.197439870872e+03,9.078577516806e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,6.309573444802e+03,8.431141111127e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,7.659678234752e+03,7.300437267965e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,9.298674652605e+03,6.299830997072e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.128837891685e+04,5.403139307845e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.370383450663e+04,4.571957734559e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.663614249384e+04,3.790916023758e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.019589750164e+04,3.120183082353e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.451735887979e+04,2.695089139736e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.976351441631e+04,2.299146358922e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,3.613222756796e+04,1.826812351059e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,4.386370005780e+04,1.391818478533e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,5.324953129838e+04,1.026372329822e-32
fullhide_1d,ssc,100 MeV,2.417989242000e+22,6.464371632490e+04,7.411473848384e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,7.847599703515e+04,5.289761911237e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,9.526807029020e+04,3.757441878439e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.156532641790e+05,2.675932402358e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.404004245548e+05,1.911204839294e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.704429127453e+05,1.359319233650e-33
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.069138081115e+05,9.540889028415e-34
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.511886431510e+05,6.589978337591e-34
fullhide_1d,ssc,100 MeV,2.417989242000e+22,3.049372829387e+05,4.491101710398e-34
fullhide_1d,ssc,100 MeV,2.417989242000e+22,3.701869055846e+05,3.014096239980e-34
fullhide_1d,ssc,100 MeV,2.417989242000e+22,4.493984590722e+05,1.984142403692e-34
fullhide_1d,ssc,100 MeV,2.417989242000e+22,5.455594781169e+05,1.277771501782e-34
fullhide_1d,ssc,100 MeV,2.417989242000e+22,6.622967617148e+05,8.068719073674e-35
fullhide_1d,ssc,100 MeV,2.417989242000e+22,8.040131611168e+05,5.113635915044e-35
fullhide_1d,ssc,100 MeV,2.417989242000e+22,9.760536373079e+05,3.380836460459e-35
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.184906851001e+06,2.366665067029e-35
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.438449888288e+06,1.695508038769e-35
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.746245352002e+06,1.193816948640e-35
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.119902023850e+06,8.169507078230e-36
fullhide_1d,ssc,100 MeV,2.417989242000e+22,2.573512700017e+06,5.456341579768e-36
fullhide_1d,ssc,100 MeV,2.417989242000e+22,3.124185713603e+06,3.601928716120e-36
fullhide_1d,ssc,100 MeV,2.417989242000e+22,3.792690190732e+06,2.368431770294e-36
fullhide_1d,ssc,100 MeV,2.417989242000e+22,4.604239376759e+06,1.545779608272e-36
fullhide_1d,ssc,100 MeV,2.417989242000e+22,5.589441576403e+06,1.003376143360e-36
fullhide_1d,ssc,100 MeV,2.417989242000e+22,6.785454573394e+06,6.492073232394e-37
fullhide_1d,ssc,100 MeV,2.417989242000e+22,8.237387069571e+06,4.191075187206e-37
fullhide_1d,ssc,100 MeV,2.417989242000e+22,1.000000000000e+07,2.700676160688e-37
dg_1d,total,10 GHz,1.000000000000e+10,1.000000000000e-01,1.240280232675e-30
dg_1d,total,10 GHz,1.000000000000e+10,1.213977189070e-01,2.024088677288e-30
dg_1d,total,10 GHz,1.000000000000e+10,1.473740615582e-01,3.419140657361e-30
dg_1d,total,10 GHz,1.000000000000e+10,1.789087489923e-01,5.974523986684e-30
dg_1d,total,10 GHz,1.000000000000e+10,2.171911402017e-01,1.069642397472e-29
dg_1d,total,10 GHz,1.000000000000e+10,2.636650898730e-01,1.948774473163e-29
dg_1d,total,10 GHz,1.000000000000e+10,3.200834046600e-01,3.597214485139e-29
dg_1d,total,10 GHz,1.000000000000e+10,3.885739518571e-01,6.752641650270e-29
dg_1d,total,10 GHz,1.000000000000e+10,4.717199138213e-01,1.277800418282e-28
dg_1d,total,10 GHz,1.000000000000e+10,5.726572150092e-01,2.422692428202e-28
dg_1d,total,10 GHz,1.000000000000e+10,6.951927961776e-01,4.548373742832e-28
dg_1d,total,10 GHz,1.000000000000e+10,8.439481965654e-01,8.332287345431e-28
dg_1d,total,10 GHz,1.000000000000e+10,1.024533859387e+00,1.469275376032e-27
dg_1d,total,10 GHz,1.000000000000e+10,1.243760734726e+00,2.461927263798e-27
dg_1d,total,10 GHz,1.000000000000e+10,1.509897160618e+00,3.891635649340e-27
dg_1d,total,10 GHz,1.000000000000e+10,1.832980710832e+00,5.785802146899e-27
dg_1d,total,10 GHz,1.000000000000e+10,2.225196770956e+00,8.079996204747e-27
dg_1d,total,10 GHz,1.000000000000e+10,2.701338121133e+00,1.068023050029e-26
dg_1d,total,10 GHz,1.000000000000e+10,3.279362859021e+00,1.348318496105e-26
dg_1d,total,10 GHz,1.000000000000e+10,3.981071705535e+00,1.639131519093e-26
dg_1d,total,10 GHz,1.000000000000e+10,4.832930238572e+00,1.928935003844e-26
dg_1d,total,10 GHz,1.000000000000e+10,5.867067065993e+00,2.213499687594e-26
dg_1d,total,10 GHz,1.000000000000e+10,7.122485584860e+00,2.491761973237e-26
dg_1d,total,10 GHz,1.000000000000e+10,8.646535029500e+00,2.759041592664e-26
dg_1d,total,10 GHz,1.000000000000e+10,1.049669629031e+01,3.015391949612e-26
dg_1d,total,10 GHz,1.000000000000e+10,1.274274985703e+01,3.260412033513e-26
dg_1d,total,10 GHz,1.000000000000e+10,1.546940765246e+01,3.486823049717e-26
dg_1d,total,10 GHz,1.000000000000e+10,1.877950801851e+01,3.700446075891e-26
dg_1d,total,10 GHz,1.000000000000e+10,2.279789435644e+01,3.895213984047e-26
dg_1d,total,10 GHz,1.000000000000e+10,2.767612370754e+01,4.068365820857e-26
dg_1d,total,10 GHz,1.000000000000e+10,3.359818286284e+01,4.217327691729e-26
dg_1d,total,10 GHz,1.000000000000e+10,4.078742758969e+01,4.351032325500e-26
dg_1d,total,10 GHz,1.000000000000e+10,4.951500669473e+01,4.476620408804e-26
dg_1d,total,10 GHz,1.000000000000e+10,6.011008864406e+01,4.609755347092e-26
dg_1d,total,10 GHz,1.000000000000e+10,7.297227644686e+01,4.766333194357e-26
dg_1d,total,10 GHz,1.000000000000e+10,8.858667904101e+01,4.959414422615e-26
dg_1d,total,10 GHz,1.000000000000e+10,1.075422076113e+02,5.195539310249e-26
dg_1d,total,10 GHz,1.000000000000e+10,1.305537869023e+02,5.482206824035e-26
dg_1d,total,10 GHz,1.000000000000e+10,1.584893192461e+02,5.818910326580e-26
dg_1d,total,10 GHz,1.000000000000e+10,1.924024182760e+02,6.228030810782e-26
dg_1d,total,10 GHz,1.000000000000e+10,2.335721469090e+02,6.690056776768e-26
dg_1d,total,10 GHz,1.000000000000e+10,2.835512583497e+02,7.213695892912e-26
dg_1d,total,10 GHz,1.000000000000e+10,3.442247595686e+02,7.799635495820e-26
dg_1d,total,10 GHz,1.000000000000e+10,4.178810060294e+02,8.455062629716e-26
dg_1d,total,10 GHz,1.000000000000e+10,5.072980090654e+02,9.161846995254e-26
dg_1d,total,10 GHz,1.000000000000e+10,6.158482110660e+02,9.902892155057e-26
dg_1d,total,10 GHz,1.000000000000e+10,7.476256801638e+02,1.065964470675e-25
dg_1d,total,10 GHz,1.000000000000e+10,9.076005216818e+02,1.146069338350e-25
dg_1d,total,10 GHz,1.000000000000e+10,1.101806330110e+03,1.237689145936e-25
dg_1d,total,10 GHz,1.000000000000e+10,1.337567751526e+03,1.345949193293e-25
dg_1d,total,10 GHz,1.000000000000e+10,1.623776739189e+03,1.469509902210e-25
dg_1d,total,10 GHz,1.000000000000e+10,1.971227921518e+03,1.600673435911e-25
dg_1d,total,10 GHz,1.000000000000e+10,2.393025731180e+03,1.729496046114e-25
dg_1d,total,10 GHz,1.000000000000e+10,2.905078650511e+03,1.849023428454e-25
dg_1d,total,10 GHz,1.000000000000e+10,3.526699214175e+03,1.954030945492e-25
dg_1d,total,10 GHz,1.000000000000e+10,4.281332398719e+03,2.042191101190e-25
dg_1d,total,10 GHz,1.000000000000e+10,5.197439870872e+03,2.117730031997e-25
dg_1d,total,10 GHz,1.000000000000e+10,6.309573444802e+03,2.130760228162e-25
dg_1d,total,10 GHz,1.000000000000e+10,7.659678234752e+03,2.082611046296e-25
dg_1d,total,10 GHz,1.000000000000e+10,9.298674652605e+03,2.039407949792e-25
dg_1d,total,10 GHz,1.000000000000e+10,1.128837891685e+04,1.985004074638e-25
