scenario,solver,band,nu_hz,t_obs_s,flux_density
ISM,dg_1d,Rband,4.60000000e+14,1.02957557e+04,2.30852648e-24
ISM,dg_1d,Rband,4.60000000e+14,1.15688753e+04,2.20784604e-24
ISM,dg_1d,Rband,4.60000000e+14,1.29994222e+04,2.09803414e-24
ISM,dg_1d,Rband,4.60000000e+14,1.46068632e+04,1.97972873e-24
ISM,dg_1d,Rband,4.60000000e+14,1.64130720e+04,1.85502412e-24
ISM,dg_1d,Rband,4.60000000e+14,1.84426271e+04,1.72412325e-24
ISM,dg_1d,Rband,4.60000000e+14,2.07231465e+04,1.58822288e-24
ISM,dg_1d,Rband,4.60000000e+14,2.32856630e+04,1.44387109e-24
ISM,dg_1d,Rband,4.60000000e+14,2.61650470e+04,1.29354923e-24
ISM,dg_1d,Rband,4.60000000e+14,2.94004806e+04,1.13541594e-24
ISM,dg_1d,Rband,4.60000000e+14,3.30359912e+04,9.72454787e-25
ISM,dg_1d,Rband,4.60000000e+14,3.71210501e+04,8.14167770e-25
ISM,dg_1d,Rband,4.60000000e+14,4.17112461e+04,6.67158833e-25
ISM,dg_1d,Rband,4.60000000e+14,4.68690419e+04,5.36936868e-25
ISM,dg_1d,Rband,4.60000000e+14,5.26646239e+04,4.26903495e-25
ISM,dg_1d,Rband,4.60000000e+14,5.91768575e+04,3.36605604e-25
ISM,dg_1d,Rband,4.60000000e+14,6.64943600e+04,2.64294585e-25
ISM,dg_1d,Rband,4.60000000e+14,7.47167068e+04,2.06890339e-25
ISM,dg_1d,Rband,4.60000000e+14,8.39557862e+04,1.61807506e-25
ISM,dg_1d,Rband,4.60000000e+14,9.43373222e+04,1.26440938e-25
ISM,dg_1d,Rband,4.60000000e+14,1.06002585e+05,9.89164791e-26
ISM,dg_1d,Rband,4.60000000e+14,1.19110313e+05,7.73991215e-26
ISM,dg_1d,Rband,4.60000000e+14,1.33838875e+05,6.07028342e-26
ISM,dg_1d,Rband,4.60000000e+14,1.50388695e+05,4.76571160e-26
ISM,dg_1d,Rband,4.60000000e+14,1.68984979e+05,3.75429833e-26
ISM,dg_1d,Rband,4.60000000e+14,1.89880782e+05,2.95865853e-26
ISM,dg_1d,Rband,4.60000000e+14,2.13360453e+05,2.33810799e-26
ISM,dg_1d,Rband,4.60000000e+14,2.39743497e+05,1.85004609e-26
ISM,dg_1d,Rband,4.60000000e+14,2.69388931e+05,1.46788867e-26
ISM,dg_1d,Rband,4.60000000e+14,3.02700165e+05,1.16223542e-26
ISM,dg_1d,Rband,4.60000000e+14,3.40130494e+05,9.25237486e-27
ISM,dg_1d,Rband,4.60000000e+14,3.82189262e+05,7.34787817e-27
ISM,dg_1d,Rband,4.60000000e+14,4.29448799e+05,5.85912365e-27
ISM,dg_1d,Rband,4.60000000e+14,4.82552204e+05,4.67320393e-27
ISM,dg_1d,Rband,4.60000000e+14,5.42222101e+05,3.73521065e-27
ISM,dg_1d,Rband,4.60000000e+14,6.09270466e+05,2.99048689e-27
ISM,dg_1d,Rband,4.60000000e+14,6.84609684e+05,2.39971142e-27
ISM,dg_1d,Rband,4.60000000e+14,7.69264957e+05,1.92025822e-27
ISM,dg_1d,Rband,4.60000000e+14,8.64388262e+05,1.54823054e-27
ISM,dg_1d,Rband,4.60000000e+14,9.71274020e+05,1.23854406e-27
ISM,dg_1d,Rband,4.60000000e+14,1.09137671e+06,1.00450188e-27
ISM,dg_1d,Rband,4.60000000e+14,1.22633068e+06,8.04539187e-28
ISM,dg_1d,Rband,4.60000000e+14,1.37797236e+06,6.54455351e-28
ISM,dg_1d,Rband,4.60000000e+14,1.54836526e+06,5.23869753e-28
ISM,dg_1d,Rband,4.60000000e+14,1.73982805e+06,4.27685068e-28
ISM,dg_1d,Rband,4.60000000e+14,1.95496614e+06,3.43017103e-28
ISM,dg_1d,Rband,4.60000000e+14,2.19670709e+06,2.80938857e-28
ISM,dg_1d,Rband,4.60000000e+14,2.46834047e+06,2.25945851e-28
ISM,dg_1d,Rband,4.60000000e+14,2.77356261e+06,1.85528387e-28
ISM,dg_1d,Rband,4.60000000e+14,3.11652694e+06,1.49788928e-28
ISM,dg_1d,Rband,4.60000000e+14,3.50190046e+06,1.23367695e-28
ISM,dg_1d,Rband,4.60000000e+14,3.93492726e+06,1.00078259e-28
ISM,dg_1d,Rband,4.60000000e+14,4.42149991e+06,8.24479124e-29
ISM,dg_1d,Rband,4.60000000e+14,4.96823959e+06,6.70589299e-29
ISM,dg_1d,Rband,4.60000000e+14,5.58258627e+06,5.53423450e-29
ISM,dg_1d,Rband,4.60000000e+14,6.27289986e+06,4.51526857e-29
ISM,dg_1d,Rband,4.60000000e+14,7.04857404e+06,3.73141363e-29
ISM,dg_1d,Rband,4.60000000e+14,7.92016405e+06,3.05518473e-29
ISM,dg_1d,Rband,4.60000000e+14,8.89953035e+06,2.52975447e-29
ISM,dg_1d,Rband,4.60000000e+14,1.00000000e+07,2.07830600e-29
ISM,dg_1d,1keV,2.41798900e+17,1.00000000e+03,4.00988816e-25
ISM,dg_1d,1keV,2.41798900e+17,1.12365480e+03,3.53709436e-25
ISM,dg_1d,1keV,2.41798900e+17,1.26260011e+03,3.11648321e-25
ISM,dg_1d,1keV,2.41798900e+17,1.41872667e+03,2.74273803e-25
ISM,dg_1d,1keV,2.41798900e+17,1.59415904e+03,2.41229691e-25
ISM,dg_1d,1keV,2.41798900e+17,1.79128445e+03,2.12031271e-25
ISM,dg_1d,1keV,2.41798900e+17,2.01278538e+03,1.86284492e-25
ISM,dg_1d,1keV,2.41798900e+17,2.26167595e+03,1.63594241e-25
ISM,dg_1d,1keV,2.41798900e+17,2.54134304e+03,1.43633175e-25
ISM,dg_1d,1keV,2.41798900e+17,2.85559230e+03,1.26030562e-25
ISM,dg_1d,1keV,2.41798900e+17,3.20870000e+03,1.10563321e-25
ISM,dg_1d,1keV,2.41798900e+17,3.60547115e+03,9.69272722e-26
ISM,dg_1d,1keV,2.41798900e+17,4.05130497e+03,8.49438118e-26
ISM,dg_1d,1keV,2.41798900e+17,4.55226828e+03,7.43696967e-26
ISM,dg_1d,1keV,2.41798900e+17,5.11517810e+03,6.51135574e-26
ISM,dg_1d,1keV,2.41798900e+17,5.74769442e+03,5.69724117e-26
ISM,dg_1d,1keV,2.41798900e+17,6.45842443e+03,4.98464639e-26
ISM,dg_1d,1keV,2.41798900e+17,7.25703961e+03,4.35889412e-26
ISM,dg_1d,1keV,2.41798900e+17,8.15440740e+03,3.81103896e-26
ISM,dg_1d,1keV,2.41798900e+17,9.16273901e+03,3.32973961e-26
ISM,dg_1d,1keV,2.41798900e+17,1.02957557e+04,2.90829005e-26
ISM,dg_1d,1keV,2.41798900e+17,1.15688753e+04,2.53759857e-26
ISM,dg_1d,1keV,2.41798900e+17,1.29994222e+04,2.21197462e-26
ISM,dg_1d,1keV,2.41798900e+17,1.46068632e+04,1.92409538e-26
ISM,dg_1d,1keV,2.41798900e+17,1.64130720e+04,1.67000812e-26
ISM,dg_1d,1keV,2.41798900e+17,1.84426271e+04,1.44385960e-26
ISM,dg_1d,1keV,2.41798900e+17,2.07231465e+04,1.24179851e-26
ISM,dg_1d,1keV,2.41798900e+17,2.32856630e+04,1.05944769e-26
ISM,dg_1d,1keV,2.41798900e+17,2.61650470e+04,8.94618811e-27
ISM,dg_1d,1keV,2.41798900e+17,2.94004806e+04,7.45467828e-27
ISM,dg_1d,1keV,2.41798900e+17,3.30359912e+04,6.12195039e-27
ISM,dg_1d,1keV,2.41798900e+17,3.71210501e+04,4.95185989e-27
ISM,dg_1d,1keV,2.41798900e+17,4.17112461e+04,3.95047272e-27
ISM,dg_1d,1keV,2.41798900e+17,4.68690419e+04,3.10997353e-27
ISM,dg_1d,1keV,2.41798900e+17,5.26646239e+04,2.42484738e-27
ISM,dg_1d,1keV,2.41798900e+17,5.91768575e+04,1.87696717e-27
ISM,dg_1d,1keV,2.41798900e+17,6.64943600e+04,1.44699242e-27
ISM,dg_1d,1keV,2.41798900e+17,7.47167068e+04,1.11204518e-27
ISM,dg_1d,1keV,2.41798900e+17,8.39557862e+04,8.53180530e-28
ISM,dg_1d,1keV,2.41798900e+17,9.43373222e+04,6.54026043e-28
ISM,dg_1d,1keV,2.41798900e+17,1.06002585e+05,5.02294814e-28
ISM,dg_1d,1keV,2.41798900e+17,1.19110313e+05,3.85982645e-28
ISM,dg_1d,1keV,2.41798900e+17,1.33838875e+05,2.97405097e-28
ISM,dg_1d,1keV,2.41798900e+17,1.50388695e+05,2.29417481e-28
ISM,dg_1d,1keV,2.41798900e+17,1.68984979e+05,1.77601074e-28
ISM,dg_1d,1keV,2.41798900e+17,1.89880782e+05,1.37636916e-28
ISM,dg_1d,1keV,2.41798900e+17,2.13360453e+05,1.07014151e-28
ISM,dg_1d,1keV,2.41798900e+17,2.39743497e+05,8.32997873e-29
ISM,dg_1d,1keV,2.41798900e+17,2.69388931e+05,6.49189689e-29
ISM,dg_1d,1keV,2.41798900e+17,3.02700165e+05,5.04377681e-29
ISM,dg_1d,1keV,2.41798900e+17,3.40130494e+05,3.94443847e-29
ISM,dg_1d,1keV,2.41798900e+17,3.82189262e+05,3.07769596e-29
ISM,dg_1d,1keV,2.41798900e+17,4.29448799e+05,2.41260889e-29
ISM,dg_1d,1keV,2.41798900e+17,4.82552204e+05,1.89255449e-29
ISM,dg_1d,1keV,2.41798900e+17,5.42222101e+05,1.48964938e-29
ISM,dg_1d,1keV,2.41798900e+17,6.09270466e+05,1.17648435e-29
ISM,dg_1d,1keV,2.41798900e+17,6.84609684e+05,9.29090686e-30
ISM,dg_1d,1keV,2.41798900e+17,7.69264957e+05,7.29444767e-30
ISM,dg_1d,1keV,2.41798900e+17,8.64388262e+05,5.77466021e-30
ISM,dg_1d,1keV,2.41798900e+17,9.71274020e+05,4.53419293e-30
ISM,dg_1d,1keV,2.41798900e+17,1.09137671e+06,3.62466539e-30
ISM,dg_1d,1keV,2.41798900e+17,1.22633068e+06,2.86221105e-30
ISM,dg_1d,1keV,2.41798900e+17,1.37797236e+06,2.28887364e-30
ISM,dg_1d,1keV,2.41798900e+17,1.54836526e+06,1.79609778e-30
ISM,dg_1d,1keV,2.41798900e+17,1.73982805e+06,1.44106260e-30
ISM,dg_1d,1keV,2.41798900e+17,1.95496614e+06,1.13374202e-30
ISM,dg_1d,1keV,2.41798900e+17,2.19670709e+06,9.13191226e-31
ISM,dg_1d,1keV,2.41798900e+17,2.46834047e+06,7.20725591e-31
ISM,dg_1d,1keV,2.41798900e+17,2.77356261e+06,5.82046633e-31
ISM,dg_1d,1keV,2.41798900e+17,3.11652694e+06,4.61705700e-31
ISM,dg_1d,1keV,2.41798900e+17,3.50190046e+06,3.75595113e-31
ISM,dg_1d,1keV,2.41798900e+17,3.93492726e+06,3.00107133e-31
ISM,dg_1d,1keV,2.41798900e+17,4.42149991e+06,2.42329090e-31
ISM,dg_1d,1keV,2.41798900e+17,4.96823959e+06,1.92825602e-31
ISM,dg_1d,1keV,2.41798900e+17,5.58258627e+06,1.56125657e-31
ISM,dg_1d,1keV,2.41798900e+17,6.27289986e+06,1.24870005e-31
ISM,dg_1d,1keV,2.41798900e+17,7.04857404e+06,1.01396194e-31
ISM,dg_1d,1keV,2.41798900e+17,7.92016405e+06,8.14724696e-32
ISM,dg_1d,1keV,2.41798900e+17,8.89953035e+06,6.62983894e-32
ISM,dg_1d,1keV,2.41798900e+17,1.00000000e+07,5.34637306e-32
ISM,dg_1d,100MeV,2.41798900e+22,1.00000000e+03,2.23692731e-30
ISM,dg_1d,100MeV,2.41798900e+22,1.12365480e+03,1.94537119e-30
ISM,dg_1d,100MeV,2.41798900e+22,1.26260011e+03,1.69158737e-30
ISM,dg_1d,100MeV,2.41798900e+22,1.41872667e+03,1.47064477e-30
ISM,dg_1d,100MeV,2.41798900e+22,1.59415904e+03,1.27842290e-30
ISM,dg_1d,100MeV,2.41798900e+22,1.79128445e+03,1.11083770e-30
ISM,dg_1d,100MeV,2.41798900e+22,2.01278538e+03,9.65251932e-31
ISM,dg_1d,100MeV,2.41798900e+22,2.26167595e+03,8.38760172e-31
ISM,dg_1d,100MeV,2.41798900e+22,2.54134304e+03,7.28762251e-31
ISM,dg_1d,100MeV,2.41798900e+22,2.85559230e+03,6.32752162e-31
ISM,dg_1d,100MeV,2.41798900e+22,3.20870000e+03,5.49137288e-31
ISM,dg_1d,100MeV,2.41798900e+22,3.60547115e+03,4.75939833e-31
ISM,dg_1d,100MeV,2.41798900e+22,4.05130497e+03,4.11890688e-31
ISM,dg_1d,100MeV,2.41798900e+22,4.55226828e+03,3.55700516e-31
ISM,dg_1d,100MeV,2.41798900e+22,5.11517810e+03,3.07095016e-31
ISM,dg_1d,100MeV,2.41798900e+22,5.74769442e+03,2.64857275e-31
ISM,dg_1d,100MeV,2.41798900e+22,6.45842443e+03,2.28390856e-31
ISM,dg_1d,100MeV,2.41798900e+22,7.25703961e+03,1.96840971e-31
ISM,dg_1d,100MeV,2.41798900e+22,8.15440740e+03,1.69593140e-31
ISM,dg_1d,100MeV,2.41798900e+22,9.16273901e+03,1.46002015e-31
ISM,dg_1d,100MeV,2.41798900e+22,1.02957557e+04,1.25668780e-31
ISM,dg_1d,100MeV,2.41798900e+22,1.15688753e+04,1.08090156e-31
ISM,dg_1d,100MeV,2.41798900e+22,1.29994222e+04,9.28593311e-32
ISM,dg_1d,100MeV,2.41798900e+22,1.46068632e+04,7.95579064e-32
ISM,dg_1d,100MeV,2.41798900e+22,1.64130720e+04,6.80398420e-32
ISM,dg_1d,100MeV,2.41798900e+22,1.84426271e+04,5.80065022e-32
ISM,dg_1d,100MeV,2.41798900e+22,2.07231465e+04,4.92490242e-32
ISM,dg_1d,100MeV,2.41798900e+22,2.32856630e+04,4.15069141e-32
ISM,dg_1d,100MeV,2.41798900e+22,2.61650470e+04,3.46139115e-32
ISM,dg_1d,100MeV,2.41798900e+22,2.94004806e+04,2.84910343e-32
ISM,dg_1d,100MeV,2.41798900e+22,3.30359912e+04,2.31150559e-32
ISM,dg_1d,100MeV,2.41798900e+22,3.71210501e+04,1.84889817e-32
ISM,dg_1d,100MeV,2.41798900e+22,4.17112461e+04,1.46114511e-32
ISM,dg_1d,100MeV,2.41798900e+22,4.68690419e+04,1.13831723e-32
ISM,dg_1d,100MeV,2.41798900e+22,5.26646239e+04,8.75995331e-33
ISM,dg_1d,100MeV,2.41798900e+22,5.91768575e+04,6.66406248e-33
ISM,dg_1d,100MeV,2.41798900e+22,6.64943600e+04,5.05038482e-33
ISM,dg_1d,100MeV,2.41798900e+22,7.47167068e+04,3.81346019e-33
ISM,dg_1d,100MeV,2.41798900e+22,8.39557862e+04,2.87304815e-33
ISM,dg_1d,100MeV,2.41798900e+22,9.43373222e+04,2.17944875e-33
ISM,dg_1d,100MeV,2.41798900e+22,1.06002585e+05,1.66816975e-33
ISM,dg_1d,100MeV,2.41798900e+22,1.19110313e+05,1.27989579e-33
ISM,dg_1d,100MeV,2.41798900e+22,1.33838875e+05,9.83006475e-34
ISM,dg_1d,100MeV,2.41798900e+22,1.50388695e+05,7.54425252e-34
ISM,dg_1d,100MeV,2.41798900e+22,1.68984979e+05,5.81972511e-34
ISM,dg_1d,100MeV,2.41798900e+22,1.89880782e+05,4.50800847e-34
ISM,dg_1d,100MeV,2.41798900e+22,2.13360453e+05,3.50512700e-34
ISM,dg_1d,100MeV,2.41798900e+22,2.39743497e+05,2.72189964e-34
ISM,dg_1d,100MeV,2.41798900e+22,2.69388931e+05,2.10654461e-34
ISM,dg_1d,100MeV,2.41798900e+22,3.02700165e+05,1.62350857e-34
ISM,dg_1d,100MeV,2.41798900e+22,3.40130494e+05,1.26406529e-34
ISM,dg_1d,100MeV,2.41798900e+22,3.82189262e+05,9.85570393e-35
ISM,dg_1d,100MeV,2.41798900e+22,4.29448799e+05,7.74057194e-35
ISM,dg_1d,100MeV,2.41798900e+22,4.82552204e+05,6.09057428e-35
ISM,dg_1d,100MeV,2.41798900e+22,5.42222101e+05,4.84036897e-35
ISM,dg_1d,100MeV,2.41798900e+22,6.09270466e+05,3.88421139e-35
ISM,dg_1d,100MeV,2.41798900e+22,6.84609684e+05,3.07946598e-35
ISM,dg_1d,100MeV,2.41798900e+22,7.69264957e+05,2.40069963e-35
ISM,dg_1d,100MeV,2.41798900e+22,8.64388262e+05,1.90108805e-35
ISM,dg_1d,100MeV,2.41798900e+22,9.71274020e+05,1.50085101e-35
ISM,dg_1d,100MeV,2.41798900e+22,1.09137671e+06,1.20948974e-35
ISM,dg_1d,100MeV,2.41798900e+22,1.22633068e+06,9.63766148e-36
ISM,dg_1d,100MeV,2.41798900e+22,1.37797236e+06,7.72679075e-36
ISM,dg_1d,100MeV,2.41798900e+22,1.54836526e+06,6.07488020e-36
ISM,dg_1d,100MeV,2.41798900e+22,1.73982805e+06,4.90669101e-36
ISM,dg_1d,100MeV,2.41798900e+22,1.95496614e+06,3.89351695e-36
ISM,dg_1d,100MeV,2.41798900e+22,2.19670709e+06,3.15276476e-36
ISM,dg_1d,100MeV,2.41798900e+22,2.46834047e+06,2.49853434e-36
ISM,dg_1d,100MeV,2.41798900e+22,2.77356261e+06,2.02124485e-36
ISM,dg_1d,100MeV,2.41798900e+22,3.11652694e+06,1.60826070e-36
ISM,dg_1d,100MeV,2.41798900e+22,3.50190046e+06,1.31763656e-36
ISM,dg_1d,100MeV,2.41798900e+22,3.93492726e+06,1.05872523e-36
ISM,dg_1d,100MeV,2.41798900e+22,4.42149991e+06,8.53136986e-37
ISM,dg_1d,100MeV,2.41798900e+22,4.96823959e+06,6.78658814e-37
ISM,dg_1d,100MeV,2.41798900e+22,5.58258627e+06,5.52610025e-37
ISM,dg_1d,100MeV,2.41798900e+22,6.27289986e+06,4.44607646e-37
ISM,dg_1d,100MeV,2.41798900e+22,7.04857404e+06,3.62463796e-37
ISM,dg_1d,100MeV,2.41798900e+22,7.92016405e+06,2.92685114e-37
ISM,dg_1d,100MeV,2.41798900e+22,8.89953035e+06,2.39602795e-37
ISM,dg_1d,100MeV,2.41798900e+22,1.00000000e+07,1.94593904e-37
WIND,fullhide_1d,10GHz,1.00000000e+10,1.00000000e+03,3.04059413e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.12365480e+03,3.32971672e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.26260011e+03,3.61803467e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.41872667e+03,3.90973830e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.59415904e+03,4.21657807e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.79128445e+03,4.53631587e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,2.01278538e+03,4.86694592e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,2.26167595e+03,5.20463080e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,2.54134304e+03,5.54638053e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,2.85559230e+03,5.88632699e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,3.20870000e+03,6.22044785e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,3.60547115e+03,6.54214342e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,4.05130497e+03,6.84687635e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,4.55226828e+03,7.12766127e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,5.11517810e+03,7.38023638e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,5.74769442e+03,7.59735707e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,6.45842443e+03,7.77374750e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,7.25703961e+03,7.90081539e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,8.15440740e+03,7.97598581e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,9.16273901e+03,8.00513513e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.02957557e+04,8.00151640e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.15688753e+04,7.96606764e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.29994222e+04,7.90632326e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.46068632e+04,7.82414408e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.64130720e+04,7.72602428e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.84426271e+04,7.61091397e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,2.07231465e+04,7.48296935e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,2.32856630e+04,7.34105723e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,2.61650470e+04,7.18982594e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,2.94004806e+04,7.02801313e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,3.30359912e+04,6.86001542e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,3.71210501e+04,6.68313374e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,4.17112461e+04,6.50040616e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,4.68690419e+04,6.30931537e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,5.26646239e+04,6.11549562e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,5.91768575e+04,5.91743877e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,6.64943600e+04,5.72058797e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,7.47167068e+04,5.52226661e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,8.39557862e+04,5.32500359e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,9.43373222e+04,5.12506865e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.06002585e+05,4.92449252e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.19110313e+05,4.71999996e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.33838875e+05,4.51673001e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.50388695e+05,4.31273872e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.68984979e+05,4.11499536e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.89880782e+05,3.92152442e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,2.13360453e+05,3.73553485e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,2.39743497e+05,3.55333969e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,2.69388931e+05,3.37545395e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,3.02700165e+05,3.19728990e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,3.40130494e+05,3.02303417e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,3.82189262e+05,2.84828830e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,4.29448799e+05,2.67956875e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,4.82552204e+05,2.51361614e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,5.42222101e+05,2.35663281e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,6.09270466e+05,2.20573817e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,6.84609684e+05,2.06122804e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,7.69264957e+05,1.92024838e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,8.64388262e+05,1.78312492e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,9.71274020e+05,1.64831359e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.09137671e+06,1.51866741e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.22633068e+06,1.39218303e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.37797236e+06,1.27345205e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.54836526e+06,1.15824078e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.73982805e+06,1.05208133e-25
WIND,fullhide_1d,10GHz,1.00000000e+10,1.95496614e+06,9.48598366e-26
WIND,fullhide_1d,10GHz,1.00000000e+10,2.19670709e+06,8.53173006e-26
WIND,fullhide_1d,10GHz,1.00000000e+10,2.46834047e+06,7.59289933e-26
WIND,fullhide_1d,10GHz,1.00000000e+10,2.77356261e+06,6.71735412e-26
WIND,fullhide_1d,10GHz,1.00000000e+10,3.11652694e+06,5.85742436e-26
WIND,fullhide_1d,10GHz,1.00000000e+10,3.50190046e+06,5.09771203e-26
WIND,fullhide_1d,10GHz,1.00000000e+10,3.93492726e+06,4.36362672e-26
WIND,fullhide_1d,10GHz,1.00000000e+10,4.42149991e+06,3.73839070e-26
WIND,fullhide_1d,10GHz,1.00000000e+10,4.96823959e+06,3.13992424e-26
WIND,fullhide_1d,10GHz,1.00000000e+10,5.58258627e+06,2.64330957e-26
WIND,fullhide_1d,10GHz,1.00000000e+10,6.27289986e+06,2.17339047e-26
WIND,fullhide_1d,10GHz,1.00000000e+10,7.04857404e+06,1.79547279e-26
WIND,fullhide_1d,10GHz,1.00000000e+10,7.92016405e+06,1.44451321e-26
WIND,fullhide_1d,10GHz,1.00000000e+10,8.89953035e+06,1.17571829e-26
WIND,fullhide_1d,10GHz,1.00000000e+10,1.00000000e+07,9.30878444e-27
WIND,fullhide_1d,Rband,4.60000000e+14,1.00000000e+03,1.03118911e-23
WIND,fullhide_1d,Rband,4.60000000e+14,1.12365480e+03,1.04760467e-23
WIND,fullhide_1d,Rband,4.60000000e+14,1.26260011e+03,1.06273667e-23
WIND,fullhide_1d,Rband,4.60000000e+14,1.41872667e+03,1.07580240e-23
WIND,fullhide_1d,Rband,4.60000000e+14,1.59415904e+03,1.08651753e-23
WIND,fullhide_1d,Rband,4.60000000e+14,1.79128445e+03,1.09405504e-23
WIND,fullhide_1d,Rband,4.60000000e+14,2.01278538e+03,1.09821888e-23
WIND,fullhide_1d,Rband,4.60000000e+14,2.26167595e+03,1.09815428e-23
WIND,fullhide_1d,Rband,4.60000000e+14,2.54134304e+03,1.09378181e-23
WIND,fullhide_1d,Rband,4.60000000e+14,2.85559230e+03,1.08431661e-23
WIND,fullhide_1d,Rband,4.60000000e+14,3.20870000e+03,1.06983870e-23
WIND,fullhide_1d,Rband,4.60000000e+14,3.60547115e+03,1.04963681e-23
WIND,fullhide_1d,Rband,4.60000000e+14,4.05130497e+03,1.02380080e-23
WIND,fullhide_1d,Rband,4.60000000e+14,4.55226828e+03,9.91620017e-24
WIND,fullhide_1d,Rband,4.60000000e+14,5.11517810e+03,9.53773285e-24
WIND,fullhide_1d,Rband,4.60000000e+14,5.74769442e+03,9.09953921e-24
WIND,fullhide_1d,Rband,4.60000000e+14,6.45842443e+03,8.60212806e-24
WIND,fullhide_1d,Rband,4.60000000e+14,7.25703961e+03,8.03376057e-24
WIND,fullhide_1d,Rband,4.60000000e+14,8.15440740e+03,7.39382371e-24
WIND,fullhide_1d,Rband,4.60000000e+14,9.16273901e+03,6.69401549e-24
WIND,fullhide_1d,Rband,4.60000000e+14,1.02957557e+04,5.96840241e-24
WIND,fullhide_1d,Rband,4.60000000e+14,1.15688753e+04,5.23503678e-24
WIND,fullhide_1d,Rband,4.60000000e+14,1.29994222e+04,4.52145505e-24
WIND,fullhide_1d,Rband,4.60000000e+14,1.46068632e+04,3.84480964e-24
WIND,fullhide_1d,Rband,4.60000000e+14,1.64130720e+04,3.22551128e-24
WIND,fullhide_1d,Rband,4.60000000e+14,1.84426271e+04,2.66965384e-24
WIND,fullhide_1d,Rband,4.60000000e+14,2.07231465e+04,2.18580201e-24
WIND,fullhide_1d,Rband,4.60000000e+14,2.32856630e+04,1.77142651e-24
WIND,fullhide_1d,Rband,4.60000000e+14,2.61650470e+04,1.42599775e-24
WIND,fullhide_1d,Rband,4.60000000e+14,2.94004806e+04,1.14089054e-24
WIND,fullhide_1d,Rband,4.60000000e+14,3.30359912e+04,9.10186385e-25
