raw_index,r_cm,rho_g_cm3,proton_equivalent_n_cm3,nH_X033_cm3,nH_ambientnorm_cm3,velocity_cm_s,temperature_K,wind1,shell_mass_g
1097,1.816662597656e+17,1.436181671385e-22,8.586409463154e+01,2.833515122841e+01,6.142778748440e+01,1.800023373266e+08,6.901026379530e+02,1.000000000000e+00,9.859106080382e+27
1098,1.818317871094e+17,1.433568073468e-22,8.570783708881e+01,2.828358623932e+01,6.131599972063e+01,1.800023379607e+08,6.897505725189e+02,1.000000000000e+00,9.859106197009e+27
1099,1.819973144531e+17,1.430961559987e-22,8.555200309883e+01,2.823216102261e+01,6.120451496950e+01,1.800023385941e+08,6.893989887756e+02,1.000000000000e+00,9.859106013642e+27
1100,1.821628417969e+17,1.428362229139e-22,8.539659853243e+01,2.818087751570e+01,6.109333743110e+01,1.800023392271e+08,6.890476059091e+02,1.000000000000e+00,9.859106385189e+27
1101,1.823283691406e+17,1.425769887386e-22,8.524161181868e+01,2.812973190017e+01,6.098245882746e+01,1.800023398600e+08,6.886972726426e+02,1.000000000000e+00,9.859106154637e+27
1102,1.824938964844e+17,1.423184624042e-22,8.508704829734e+01,2.807872593812e+01,6.087188297869e+01,1.800023404928e+08,6.883468666567e+02,1.000000000000e+00,9.859106115191e+27
1103,1.826594238281e+17,1.420606416029e-22,8.493290658866e+01,2.802785917425e+01,6.076160889772e+01,1.800023411257e+08,6.879972696994e+02,1.000000000000e+00,9.859106285029e+27
1104,1.828249511719e+17,1.418035118408e-22,8.477917802725e+01,2.797712874900e+01,6.065163038530e+01,1.800023417587e+08,6.876477605518e+02,1.000000000000e+00,9.859105834393e+27
1105,1.829904785156e+17,1.415470883192e-22,8.462587170144e+01,2.792653766147e+01,6.054195394318e+01,1.800023423919e+08,6.872990469680e+02,1.000000000000e+00,9.859105995028e+27
1106,1.831560058594e+17,1.412913550239e-22,8.447297803690e+01,2.787608275217e+01,6.043257272192e+01,1.800023430253e+08,6.869503282295e+02,1.000000000000e+00,9.859105828677e+27
1107,1.833215332031e+17,1.410363114372e-22,8.432049672412e+01,2.782576391896e+01,6.032348650008e+01,1.800023436593e+08,6.866026710594e+02,1.000000000000e+00,9.859105472745e+27
1108,1.834870605469e+17,1.407819663370e-22,8.416843301110e+01,2.777558289367e+01,6.021469903209e+01,1.800023442930e+08,6.862548774497e+02,1.000000000000e+00,9.859105715826e+27
1109,1.836525878906e+17,1.405282990651e-22,8.401677454704e+01,2.772553560053e+01,6.010620148209e+01,1.800023449259e+08,6.859082333429e+02,1.000000000000e+00,9.859105286266e+27
1110,1.838181152344e+17,1.402753229471e-22,8.386552929884e+01,2.767562466862e+01,5.999799954968e+01,1.800023455574e+08,6.855612542573e+02,1.000000000000e+00,9.859105290952e+27
1111,1.839836425781e+17,1.400230317104e-22,8.371469351633e+01,2.762584886039e+01,5.989009055194e+01,1.800023461870e+08,6.852155799193e+02,1.000000000000e+00,9.859105464059e+27
1112,1.841491699219e+17,1.397714130194e-22,8.356425982451e+01,2.757620574208e+01,5.978246921273e+01,1.800023468141e+08,6.848695103085e+02,1.000000000000e+00,9.859105109390e+27
1113,1.843146972656e+17,1.395204834177e-22,8.341423811419e+01,2.752669857769e+01,5.967514260810e+01,1.800023474381e+08,6.845245381021e+02,1.000000000000e+00,9.859105565690e+27
1114,1.844802246094e+17,1.392702227379e-22,8.326461632803e+01,2.747732338826e+01,5.956810211204e+01,1.800023480599e+08,6.841797421908e+02,1.000000000000e+00,9.859105581735e+27
1115,1.846457519531e+17,1.390206347899e-22,8.311539674382e+01,2.742808092546e+01,5.946134935410e+01,1.800023486793e+08,6.838356514443e+02,1.000000000000e+00,9.859105596953e+27
1116,1.848112792969e+17,1.387717253085e-22,8.296658279018e+01,2.737897232077e+01,5.935488678723e+01,1.800023492968e+08,6.834918948625e+02,1.000000000000e+00,9.859106189942e+27
1117,1.849768066406e+17,1.385234724424e-22,8.281816140303e+01,2.732999326300e+01,5.924870506518e+01,1.800023499126e+08,6.831487648960e+02,1.000000000000e+00,9.859105979269e+27
1118,1.851423339844e+17,1.382758926490e-22,8.267014242163e+01,2.728114699914e+01,5.914281122712e+01,1.800023505271e+08,6.828058603084e+02,1.000000000000e+00,9.859106304276e+27
1119,1.853078613281e+17,1.380289746287e-22,8.252251909038e+01,2.723243129983e+01,5.903720044000e+01,1.800023511402e+08,6.824635630259e+02,1.000000000000e+00,9.859106530511e+27
1120,1.854733886719e+17,1.377827085880e-22,8.237528555409e+01,2.718384423284e+01,5.893186851495e+01,1.800023517524e+08,6.821217853558e+02,1.000000000000e+00,9.859106125983e+27
1121,1.856389160156e+17,1.375371116686e-22,8.222845206117e+01,2.713538918019e+01,5.882682278384e+01,1.800023523644e+08,6.817805556140e+02,1.000000000000e+00,9.859106484968e+27
1122,1.858044433594e+17,1.372921602965e-22,8.208200451756e+01,2.708706149081e+01,5.872205316362e+01,1.800023529761e+08,6.814395987383e+02,1.000000000000e+00,9.859106087093e+27
1123,1.859699707031e+17,1.370478637516e-22,8.193594847140e+01,2.703886299555e+01,5.861756362342e+01,1.800023535878e+08,6.810992452514e+02,1.000000000000e+00,9.859105763856e+27
1124,1.861354980469e+17,1.368042252797e-22,8.179028586322e+01,2.699079433487e+01,5.851335555164e+01,1.800023541992e+08,6.807589255911e+02,1.000000000000e+00,9.859105917119e+27
1125,1.863010253906e+17,1.365612234402e-22,8.164500387447e+01,2.694285127857e+01,5.840941977766e+01,1.800023548105e+08,6.804195914026e+02,1.000000000000e+00,9.859105168569e+27
1126,1.864665527344e+17,1.363188795631e-22,8.150011525759e+01,2.689503803500e+01,5.830576542477e+01,1.800023554218e+08,6.800804282799e+02,1.000000000000e+00,9.859105222708e+27
1127,1.866320800781e+17,1.360771773938e-22,8.135561029452e+01,2.684735139719e+01,5.820238554054e+01,1.800023560333e+08,6.797418998119e+02,1.000000000000e+00,9.859105072313e+27
1128,1.867976074219e+17,1.358361121372e-22,8.121148611847e+01,2.679979041910e+01,5.809927807409e+01,1.800023566451e+08,6.794037566912e+02,1.000000000000e+00,9.859104534013e+27
1129,1.869631347656e+17,1.355957005566e-22,8.106775275160e+01,2.675235840803e+01,5.799645019529e+01,1.800023572573e+08,6.790659404254e+02,1.000000000000e+00,9.859104989890e+27
1130,1.871286621094e+17,1.353559157053e-22,8.092439408345e+01,2.670505004755e+01,5.789389037868e+01,1.800023578702e+08,6.787288625008e+02,1.000000000000e+00,9.859104647357e+27
1131,1.872941894531e+17,1.351167723260e-22,8.078141892814e+01,2.665786824629e+01,5.779160492985e+01,1.800023584843e+08,6.783918907095e+02,1.000000000000e+00,9.859104742313e+27
1132,1.874597167969e+17,1.348782682210e-22,8.063882597177e+01,2.661081257069e+01,5.768959290892e+01,1.800023590994e+08,6.780554698250e+02,1.000000000000e+00,9.859105280443e+27
1133,1.876252441406e+17,1.346403827439e-22,8.049660287058e+01,2.656387894729e+01,5.758784548498e+01,1.800023597124e+08,6.777194688141e+02,1.000000000000e+00,9.859104915792e+27
1134,1.877907714844e+17,1.344031392966e-22,8.035476361573e+01,2.651707199318e+01,5.748637266747e+01,1.800023603230e+08,6.773840296065e+02,1.000000000000e+00,9.859105523340e+27
1135,1.879562988281e+17,1.341665154282e-22,8.021329478464e+01,2.647038727892e+01,5.738516485379e+01,1.800023609313e+08,6.770489985703e+02,1.000000000000e+00,9.859105621146e+27
1136,1.881218261719e+17,1.339305110813e-22,8.007219634299e+01,2.642382479319e+01,5.728422201939e+01,1.800023615372e+08,6.767144780467e+02,1.000000000000e+00,9.859105364538e+27
1137,1.882873535156e+17,1.336951408680e-22,7.993147702683e+01,2.637738741885e+01,5.718355041403e+01,1.800023621403e+08,6.763802489811e+02,1.000000000000e+00,9.859105991007e+27
1138,1.884528808594e+17,1.334603755751e-22,7.979111937064e+01,2.633106939231e+01,5.708313754281e+01,1.800023627410e+08,6.760466517435e+02,1.000000000000e+00,9.859105508566e+27
1139,1.886184082031e+17,1.332262357416e-22,7.965113565395e+01,2.628487476580e+01,5.698299219059e+01,1.800023633396e+08,6.757133830486e+02,1.000000000000e+00,9.859105592279e+27
1140,1.887839355469e+17,1.329927144157e-22,7.951152172052e+01,2.623880216776e+01,5.688311138394e+01,1.800023639365e+08,6.753805769098e+02,1.000000000000e+00,9.859105890329e+27
1141,1.889494628906e+17,1.327597937878e-22,7.937226692265e+01,2.619284808447e+01,5.678348750547e+01,1.800023645317e+08,6.750480938518e+02,1.000000000000e+00,9.859105241393e+27
1142,1.891149902344e+17,1.325275001971e-22,7.923338700758e+01,2.614701771250e+01,5.668413182083e+01,1.800023651258e+08,6.747161300529e+02,1.000000000000e+00,9.859105759641e+27
1143,1.892805175781e+17,1.322958058221e-22,7.909486534186e+01,2.610130556281e+01,5.658503243033e+01,1.800023657193e+08,6.743845829384e+02,1.000000000000e+00,9.859105537161e+27
1144,1.894460449219e+17,1.320647167332e-22,7.895670555474e+01,2.605571283307e+01,5.648619193038e+01,1.800023663126e+08,6.740536182557e+02,1.000000000000e+00,9.859105182108e+27
1145,1.896115722656e+17,1.318342448406e-22,7.881891476692e+01,2.601024187309e+01,5.638761541515e+01,1.800023669058e+08,6.737227529882e+02,1.000000000000e+00,9.859105742938e+27
1146,1.897770996094e+17,1.316043585941e-22,7.868147411566e+01,2.596488645817e+01,5.628928939011e+01,1.800023674991e+08,6.733928798418e+02,1.000000000000e+00,9.859105018921e+27
1147,1.899426269531e+17,1.313750847792e-22,7.854439961505e+01,2.591965187296e+01,5.619122531189e+01,1.800023680926e+08,6.730628216531e+02,1.000000000000e+00,9.859105171085e+27
1148,1.901081542969e+17,1.311464093158e-22,7.840768284710e+01,2.587453533954e+01,5.609341715817e+01,1.800023686866e+08,6.727335135224e+02,1.000000000000e+00,9.859105302746e+27
1149,1.902736816406e+17,1.309183186593e-22,7.827131571400e+01,2.582953418562e+01,5.599585913572e+01,1.800023692808e+08,6.724044379800e+02,1.000000000000e+00,9.859104550594e+27
1150,1.904392089844e+17,1.306908405366e-22,7.813531479265e+01,2.578465388157e+01,5.589856310375e+01,1.800023698738e+08,6.720760064011e+02,1.000000000000e+00,9.859105158072e+27
1151,1.906047363281e+17,1.304639416372e-22,7.799966016790e+01,2.573988785540e+01,5.580151481487e+01,1.800023704656e+08,6.717478564434e+02,1.000000000000e+00,9.859104771020e+27
1152,1.907702636719e+17,1.302376357691e-22,7.786436009507e+01,2.569523883137e+01,5.570472017497e+01,1.800023710559e+08,6.714202491913e+02,1.000000000000e+00,9.859104585100e+27
1153,1.909357910156e+17,1.300119300785e-22,7.772941884660e+01,2.565070821938e+01,5.560818224060e+01,1.800023716444e+08,6.710928575640e+02,1.000000000000e+00,9.859105298455e+27
1154,1.911013183594e+17,1.297867927567e-22,7.759481740522e+01,2.560628974372e+01,5.551188740661e+01,1.800023722316e+08,6.707662449546e+02,1.000000000000e+00,9.859104654218e+27
1155,1.912668457031e+17,1.295622556775e-22,7.746057482714e+01,2.556198969296e+01,5.541584930605e+01,1.800023728179e+08,6.704397892337e+02,1.000000000000e+00,9.859105225161e+27
1156,1.914323730469e+17,1.293382969708e-22,7.732667803700e+01,2.551780375221e+01,5.532005858461e+01,1.800023734033e+08,6.701138461863e+02,1.000000000000e+00,9.859105504457e+27
1157,1.915979003906e+17,1.291149079532e-22,7.719312184331e+01,2.547373020829e+01,5.522451152831e+01,1.800023739883e+08,6.697885157008e+02,1.000000000000e+00,9.859104981105e+27
1158,1.917634277344e+17,1.288921158370e-22,7.705992251533e+01,2.542977443005e+01,5.512921977629e+01,1.800023745730e+08,6.694632994956e+02,1.000000000000e+00,9.859105885608e+27
1159,1.919289550781e+17,1.286698815542e-22,7.692705669572e+01,2.538592870959e+01,5.503416661858e+01,1.800023751567e+08,6.691383752312e+02,1.000000000000e+00,9.859105384635e+27
1160,1.920944824219e+17,1.284482267234e-22,7.679453730944e+01,2.534219731212e+01,5.493936130172e+01,1.800023757398e+08,6.688142036921e+02,1.000000000000e+00,9.859105282609e+27
1161,1.922600097656e+17,1.282271522505e-22,7.666236489811e+01,2.529858041638e+01,5.484480421322e+01,1.800023763226e+08,6.684899451579e+02,1.000000000000e+00,9.859105803243e+27
1162,1.924255371094e+17,1.280066275533e-22,7.653052117773e+01,2.525507198866e+01,5.475048227260e+01,1.800023769052e+08,6.681668022553e+02,1.000000000000e+00,9.859104745904e+27
1163,1.925910644531e+17,1.277866900130e-22,7.639902849718e+01,2.521167940407e+01,5.465641146836e+01,1.800023774878e+08,6.678435487369e+02,1.000000000000e+00,9.859105137693e+27
1164,1.927565917969e+17,1.275673101376e-22,7.626786922425e+01,2.516839684400e+01,5.456257918632e+01,1.800023780705e+08,6.675209746069e+02,1.000000000000e+00,9.859104857611e+27
1165,1.929221191406e+17,1.273484869914e-22,7.613704279952e+01,2.512522412384e+01,5.446898502626e+01,1.800023786533e+08,6.671988096448e+02,1.000000000000e+00,9.859103980171e+27
1166,1.930876464844e+17,1.271302467818e-22,7.600656489145e+01,2.508216641417e+01,5.437564019751e+01,1.800023792364e+08,6.668770023166e+02,1.000000000000e+00,9.859104684749e+27
1167,1.932531738281e+17,1.269125464104e-22,7.587640973306e+01,2.503921521191e+01,5.428252626621e+01,1.800023798201e+08,6.665557619202e+02,1.000000000000e+00,9.859103781082e+27
1168,1.934187011719e+17,1.266954167586e-22,7.574659578723e+01,2.499637660979e+01,5.418965644082e+01,1.800023804048e+08,6.662347053838e+02,1.000000000000e+00,9.859103813263e+27
1169,1.935842285156e+17,1.264788509741e-22,7.561711895721e+01,2.495364925587e+01,5.409702779045e+01,1.800023809907e+08,6.659143287225e+02,1.000000000000e+00,9.859104400841e+27
1170,1.937497558594e+17,1.262628214355e-22,7.548796272917e+01,2.491102770062e+01,5.400462850105e+01,1.800023815752e+08,6.655939147750e+02,1.000000000000e+00,9.859103538388e+27
1171,1.939152832031e+17,1.260473691307e-22,7.535915160829e+01,2.486852003074e+01,5.391247610382e+01,1.800023821556e+08,6.652739658330e+02,1.000000000000e+00,9.859104572549e+27
1172,1.940808105469e+17,1.258324552760e-22,7.523066240720e+01,2.482611859438e+01,5.382055401027e+01,1.800023827331e+08,6.649545821420e+02,1.000000000000e+00,9.859104622033e+27
1173,1.942463378906e+17,1.256180869028e-22,7.510249932972e+01,2.478382477880e+01,5.372886522788e+01,1.800023833075e+08,6.646355139753e+02,1.000000000000e+00,9.859104381009e+27
1174,1.944118652344e+17,1.254042854708e-22,7.497467520583e+01,2.474164281793e+01,5.363741893535e+01,1.800023838793e+08,6.643169116170e+02,1.000000000000e+00,9.859105682113e+27
