scenario,solver,band,nu_hz,t_obs_s,flux_density
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,4.28133240e+03,7.98274237e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,5.19743987e+03,6.41154015e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,6.30957344e+03,5.15076418e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,7.65967823e+03,4.16281903e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,9.29867465e+03,3.36742863e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.12883789e+04,2.70739054e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.37038345e+04,2.15174756e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.66361425e+04,1.69347471e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.01958975e+04,1.31146374e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.45173589e+04,9.95780655e-27
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.97635144e+04,7.35780614e-27
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.61322276e+04,5.24952876e-27
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,4.38637001e+04,3.30968685e-27
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,5.32495313e+04,1.67971376e-27
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,6.46437163e+04,1.16290981e-27
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,7.84759970e+04,8.53492620e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,9.52680703e+04,6.11800068e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.15653264e+05,4.26487094e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.40400425e+05,2.90745997e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.70442913e+05,1.95174140e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.06913808e+05,1.29638513e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.51188643e+05,8.56360526e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.04937283e+05,5.65648470e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.70186906e+05,3.75218704e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,4.49398459e+05,2.48980820e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,5.45559478e+05,1.65855080e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,6.62296762e+05,1.10770950e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,8.04013161e+05,7.40397084e-30
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,9.76053637e+05,4.97124810e-30
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.18490685e+06,3.34436467e-30
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.43844989e+06,2.26692143e-30
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.74624535e+06,1.54268946e-30
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.11990202e+06,1.05182585e-30
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.57351270e+06,7.18992690e-31
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.12418571e+06,4.95623742e-31
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.79269019e+06,3.41029374e-31
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,4.60423938e+06,2.36498880e-31
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,5.58944158e+06,1.65184500e-31
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,6.78545457e+06,1.14836995e-31
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,8.23738707e+06,8.04496260e-32
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.00000000e+07,5.62906155e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.00000000e-01,9.03818716e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.21397719e-01,1.36898837e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.47374062e-01,2.08106492e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.78908749e-01,3.17384693e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.17191140e-01,4.85962762e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.63665090e-01,7.43581499e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.20083405e-01,1.12437820e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.88573952e-01,1.70996849e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.71719914e-01,2.58533166e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,5.72657215e-01,3.88806770e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,6.95192796e-01,5.84221254e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,8.43948197e-01,8.66512679e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.02453386e+00,1.27649915e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.24376073e+00,1.83187650e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.50989716e+00,2.57805051e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.83298071e+00,3.50806538e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.22519677e+00,4.49472866e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.70133812e+00,5.39831141e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.27936286e+00,6.02906681e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.98107171e+00,6.26473135e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.83293024e+00,6.12331465e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,5.86706707e+00,5.65969608e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,7.12248558e+00,5.02213234e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,8.64653503e+00,4.14221708e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.04966963e+01,3.47530764e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.27427499e+01,3.02399024e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.54694077e+01,2.44906422e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.87795080e+01,2.00190551e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.27978944e+01,1.63591856e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.76761237e+01,1.31502793e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.35981829e+01,1.02358773e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.07874276e+01,7.74215889e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.95150067e+01,5.40752563e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,6.01100886e+01,4.49370498e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,7.29722764e+01,4.54230735e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,8.85866790e+01,2.85118491e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.07542208e+02,2.70332244e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.30553787e+02,2.09581244e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.58489319e+02,1.61124567e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.92402418e+02,1.29755958e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.33572147e+02,1.00297602e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.83551258e+02,7.63143293e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.44224760e+02,6.01224912e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.17881006e+02,4.81343894e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,5.07298009e+02,3.82174335e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,6.15848211e+02,2.99290709e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,7.47625680e+02,2.34937314e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,9.07600522e+02,1.84389003e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.10180633e+03,1.43610930e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.33756775e+03,1.12416508e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.62377674e+03,8.76687431e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.97122792e+03,6.83008404e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.39302573e+03,5.33846078e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.90507865e+03,4.16233292e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.52669921e+03,3.24373162e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.28133240e+03,2.52873140e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,5.19743987e+03,1.96754217e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,6.30957344e+03,1.53151979e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,7.65967823e+03,1.19578571e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,9.29867465e+03,9.29917137e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.12883789e+04,7.17467644e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.37038345e+04,5.47849597e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.66361425e+04,4.15138702e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.01958975e+04,3.10643867e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.45173589e+04,2.28870985e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.97635144e+04,1.64496609e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.61322276e+04,1.14031262e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.38637001e+04,6.96878378e-33
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,5.32495313e+04,3.74020706e-33
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,6.46437163e+04,2.69801216e-33
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,7.84759970e+04,1.97322986e-33
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,9.52680703e+04,1.38244104e-33
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.15653264e+05,9.33894459e-34
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.40400425e+05,6.18150120e-34
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.70442913e+05,4.02863741e-34
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.06913808e+05,2.59424061e-34
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.51188643e+05,1.66498353e-34
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.04937283e+05,1.07207817e-34
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.70186906e+05,6.95211409e-35
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.49398459e+05,4.48723271e-35
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,5.45559478e+05,2.92274411e-35
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,6.62296762e+05,1.89539681e-35
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,8.04013161e+05,1.23496965e-35
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,9.76053637e+05,8.09035302e-36
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.18490685e+06,5.29325202e-36
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.43844989e+06,3.51435903e-36
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.74624535e+06,2.33747342e-36
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.11990202e+06,1.55786593e-36
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.57351270e+06,1.03843427e-36
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.12418571e+06,7.00849985e-37
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.79269019e+06,4.65891051e-37
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.60423938e+06,3.16438113e-37
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,5.58944158e+06,2.16657985e-37
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,6.78545457e+06,1.46435774e-37
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,8.23738707e+06,1.00914689e-37
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.00000000e+07,6.88241497e-38
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.00000000e-01,1.53672004e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.21397719e-01,1.73802774e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.47374062e-01,1.94741041e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.78908749e-01,2.16950396e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.17191140e-01,2.40863097e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.63665090e-01,2.67035769e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.20083405e-01,3.05231732e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.88573952e-01,3.36788829e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.71719914e-01,3.79772536e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,5.72657215e-01,4.25125576e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,6.95192796e-01,4.73929970e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,8.43948197e-01,5.30222186e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.02453386e+00,5.86613983e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.24376073e+00,6.50133358e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.50989716e+00,7.17904105e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.83298071e+00,7.91817220e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.22519677e+00,8.71125729e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.70133812e+00,9.56925240e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.27936286e+00,1.05072310e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.98107171e+00,1.15312741e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.83293024e+00,1.26585230e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,5.86706707e+00,1.38995806e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,7.12248558e+00,1.52730041e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,8.64653503e+00,1.67972321e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.04966963e+01,1.84941776e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.27427499e+01,2.03861186e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.54694077e+01,2.25039871e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.87795080e+01,2.48777952e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.27978944e+01,2.75456523e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.76761237e+01,3.05506324e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.35981829e+01,3.39453323e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.07874276e+01,3.77868840e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.95150067e+01,4.21477062e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,6.01100886e+01,4.71115913e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,7.29722764e+01,5.27797243e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,8.85866790e+01,5.92711293e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.07542208e+02,6.67370615e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.30553787e+02,7.53460164e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.58489319e+02,8.53158559e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.92402418e+02,9.69120400e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.33572147e+02,1.10471975e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.83551258e+02,1.26396641e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.44224760e+02,1.45015105e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.17881006e+02,1.66797670e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,5.07298009e+02,1.92558847e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,6.15848211e+02,2.23047920e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,7.47625680e+02,2.58972772e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,9.07600522e+02,3.00829443e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.10180633e+03,3.48596041e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.33756775e+03,3.97799965e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.62377674e+03,4.47279480e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.97122792e+03,4.99617132e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.39302573e+03,5.53634550e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.90507865e+03,6.07621165e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.52669921e+03,6.59271424e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.28133240e+03,7.06243857e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,5.19743987e+03,7.46323424e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,6.30957344e+03,7.77287187e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,7.65967823e+03,7.96713746e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,9.29867465e+03,8.03947642e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.12883789e+04,8.02460830e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.37038345e+04,7.93958923e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.66361425e+04,7.79276045e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.01958975e+04,7.59780446e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.45173589e+04,7.36653192e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.97635144e+04,7.10629879e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.61322276e+04,6.82341901e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.38637001e+04,6.52558128e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,5.32495313e+04,6.21542792e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,6.46437163e+04,5.89058812e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,7.84759970e+04,5.55015055e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,9.52680703e+04,5.20311674e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.15653264e+05,4.86222122e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.40400425e+05,4.53263079e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.70442913e+05,4.12364907e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.06913808e+05,3.21673777e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.51188643e+05,2.77423599e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.04937283e+05,2.75779602e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.70186906e+05,2.47654704e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.49398459e+05,2.28765689e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,5.45559478e+05,2.14212692e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,6.62296762e+05,2.03997190e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,8.04013161e+05,1.93402151e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,9.76053637e+05,1.83045502e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.18490685e+06,1.73490086e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.43844989e+06,1.61864647e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.74624535e+06,1.48562580e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.11990202e+06,1.33629519e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.57351270e+06,1.16899777e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.12418571e+06,9.93562543e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.79269019e+06,8.23490565e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.60423938e+06,6.66643365e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,5.58944158e+06,5.29406080e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,6.78545457e+06,4.14393021e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,8.23738707e+06,3.20962680e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.00000000e+07,2.46679364e-26
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.00000000e-01,3.01253105e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.21397719e-01,3.53337129e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.47374062e-01,4.14368051e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.78908749e-01,4.85631712e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.17191140e-01,5.68546791e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.63665090e-01,6.64233571e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.20083405e-01,7.73328642e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.88573952e-01,8.94385593e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,4.71719914e-01,1.02426325e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,5.72657215e-01,1.15544215e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,6.95192796e-01,1.27585087e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,8.43948197e-01,1.37088848e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.02453386e+00,1.42634706e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.24376073e+00,1.43428827e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.50989716e+00,1.39321316e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.83298071e+00,1.31207861e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.22519677e+00,1.20303416e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.70133812e+00,1.07532233e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.27936286e+00,9.41916615e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.98107171e+00,8.09915365e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,4.83293024e+00,6.87166033e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,5.86706707e+00,5.75407868e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,7.12248558e+00,4.75184164e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,8.64653503e+00,3.88487933e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.04966963e+01,3.16079903e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.27427499e+01,2.55971071e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.54694077e+01,2.07789417e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.87795080e+01,1.69417337e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.27978944e+01,1.39874933e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.76761237e+01,1.17721586e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.35981829e+01,1.01636195e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,4.07874276e+01,9.02472872e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,4.95150067e+01,8.25720071e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,6.01100886e+01,7.78584388e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,7.29722764e+01,7.54058751e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,8.85866790e+01,7.46165626e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.07542208e+02,7.49898083e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.30553787e+02,7.62319949e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.58489319e+02,7.80833216e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.92402418e+02,8.03885805e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.33572147e+02,8.30311552e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.83551258e+02,8.58855867e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.44224760e+02,8.89378209e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,4.17881006e+02,9.21626471e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,5.07298009e+02,9.54785841e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,6.15848211e+02,9.88097529e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,7.47625680e+02,1.02132310e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,9.07600522e+02,1.05150940e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.10180633e+03,1.07853765e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.33756775e+03,1.10079758e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.62377674e+03,1.11665260e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.97122792e+03,1.12439557e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.39302573e+03,1.12189792e-23
