scenario,solver,t_obs_s,nearest_track_time_s,nearest_radius_cm,gamma_e,dnde,gamma2_dnde
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.30629541e+03,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.57945645e+03,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.90973853e+03,1.82964586e+44,6.67290371e+50
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.30908630e+03,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.79194217e+03,6.76062859e+44,5.26987017e+51
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,3.37576863e+03,1.08823157e+44,1.24012844e+51
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,4.08167976e+03,4.57897069e+44,7.62861540e+51
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,4.93520484e+03,2.60601433e+45,6.34727282e+52
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,5.96721159e+03,8.56585094e+46,3.05009515e+54
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,7.21502254e+03,2.15298210e+47,1.12076821e+55
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,8.72376477e+03,1.83618036e+47,1.39740802e+55
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.05480019e+04,1.19971018e+47,1.33480168e+55
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.27537076e+04,7.33964021e+46,1.19384428e+55
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.54206511e+04,4.38084504e+46,1.04174953e+55
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.86452824e+04,2.56690822e+46,8.92376798e+54
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.25442203e+04,1.50218095e+46,7.63471255e+54
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.72584699e+04,8.76424110e+45,6.51204307e+54
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,3.29585220e+04,5.08367442e+45,5.52221340e+54
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,3.98505191e+04,2.92987983e+45,4.65283631e+54
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,4.81837101e+04,1.67754424e+45,3.89470401e+54
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,5.82594650e+04,9.53660150e+44,3.23688016e+54
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,7.04421733e+04,5.38127568e+44,2.67024269e+54
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,8.51724228e+04,3.01996347e+44,2.19078466e+54
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.02982933e+05,1.68503112e+44,1.78705713e+54
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.24517821e+05,9.34739953e+43,1.44928510e+54
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.50555895e+05,5.16128607e+43,1.16991272e+54
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.82038823e+05,2.83503303e+43,9.39477020e+53
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.20105185e+05,1.55136156e+43,7.51577161e+53
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.66131651e+05,8.45342676e+42,5.98722876e+53
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,3.21782768e+05,4.59015991e+42,4.75284206e+53
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,3.89071158e+05,2.48737036e+42,3.76529086e+53
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,4.70430306e+05,1.34688137e+42,2.98071140e+53
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,5.68802566e+05,7.27657078e+41,2.35423522e+53
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,6.87745570e+05,3.92402910e+41,1.85604210e+53
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,8.31560891e+05,2.11266321e+41,1.46089291e+53
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.00544961e+06,1.13590521e+41,1.14831943e+53
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.21570042e+06,6.10035704e+40,9.01588543e+52
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.46991702e+06,3.27296029e+40,7.07174148e+52
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.77729318e+06,1.75450115e+40,5.54206743e+52
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.14894514e+06,9.39799745e+39,4.33996254e+52
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.59831370e+06,5.03053746e+39,3.39623360e+52
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,3.14165027e+06,2.69095619e+39,2.65596473e+52
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,3.79860463e+06,1.43851722e+39,2.07569362e+52
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,4.59293551e+06,7.68474227e+38,1.62110073e+52
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,5.55336990e+06,4.10226520e+38,1.26513519e+52
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,6.71464190e+06,2.18803994e+38,9.86508788e+51
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,8.11874893e+06,1.16589573e+38,7.68489491e+51
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,9.81647049e+06,6.20507212e+37,5.97939941e+51
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.18692047e+07,3.29756347e+37,4.64554214e+51
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.43511887e+07,1.74917089e+37,3.60253318e+51
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.73521834e+07,9.25637060e+36,2.78707716e+51
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.09807198e+07,4.88336013e+36,2.14960924e+51
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.53680239e+07,2.56602664e+36,1.65133215e+51
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,3.06727626e+07,1.34126540e+36,1.26188712e+51
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,3.70867817e+07,6.96164420e+35,9.57524993e+50
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,4.48420442e+07,3.57901471e+35,7.19671472e+50
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,5.42190191e+07,1.81583781e+35,5.33802212e+50
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,6.55568249e+07,9.04115659e+34,3.88561542e+50
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,7.92654931e+07,4.37802811e+34,2.75072312e+50
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,9.58407978e+07,2.02924716e+34,1.86395656e+50
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.15882185e+08,8.72089408e+33,1.17110103e+50
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.40114451e+08,3.46731238e+33,6.80704826e+49
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.69413956e+08,1.31032433e+33,3.76077346e+49
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.04840317e+08,4.66333674e+32,1.95671536e+49
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.47674727e+08,1.54568208e+32,9.48164207e+48
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.99466294e+08,4.70808761e+31,4.22221585e+48
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,3.62088059e+08,1.29681347e+31,1.70022312e+48
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,4.37804738e+08,3.16798771e+30,6.07217670e+47
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,5.29354624e+08,6.70461470e+29,1.87874245e+47
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,6.40048621e+08,1.19490007e+29,4.89505437e+46
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,7.73889975e+08,1.73283575e+28,1.03780519e+46
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,9.35719058e+08,1.96164491e+27,1.71755774e+45
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.13138842e+09,1.64852267e+26,2.11017456e+44
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.36797444e+09,9.67743415e+24,1.81099059e+43
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.65403326e+09,3.68663741e+23,1.00859986e+42
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.99991019e+09,8.33627396e+21,3.33421012e+40
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.41811387e+09,1.00334768e+20,5.86684951e+38
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.92376863e+09,1.06653541e+18,9.11719583e+36
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,3.53516149e+09,4.89699264e+17,6.11995129e+36
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,4.27440345e+09,9.45748514e+11,1.72793217e+31
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,5.16822921e+09,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,6.24896397e+09,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,7.55569251e+09,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,9.13567266e+09,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.10460444e+10,1.46382142e-15,1.78608312e+05
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.33558963e+10,3.33742509e-15,5.95329776e+05
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.61487642e+10,1.04940406e-15,2.73666304e+05
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,1.95256522e+10,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+03,1.07221816e+03,8.27650672e+16,2.36086853e+10,5.54188544e-17,3.08888080e+04
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,3.00000000e+00,7.61285530e+41,6.85156977e+42
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,3.62733369e+00,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,4.38584989e+00,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,5.30298036e+00,1.59127378e+42,4.47491657e+43
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,6.41189310e+00,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,7.75269195e+00,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,9.37386689e+00,6.62011667e+41,5.81705550e+43
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.13340477e+01,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.37041244e+01,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.65698107e+01,7.35071840e+42,2.01820314e+45
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.00347441e+01,2.68896403e+43,1.07932589e+46
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.42242341e+01,8.12416816e+43,4.76737170e+46
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.92897935e+01,6.46171831e+43,5.54345646e+46
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,3.54146182e+01,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,4.28202125e+01,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,5.17743998e+01,2.74840820e+44,7.36735136e+47
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,6.26010082e+01,1.06452529e+45,4.17175350e+48
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,7.56915820e+01,1.36254622e+45,7.80632102e+48
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,9.15195418e+01,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.10657306e+02,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.33796991e+02,1.61375117e+45,2.88887840e+49
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.61775444e+02,5.87260462e+45,1.53693664e+50
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.95604506e+02,1.01798123e+46,3.89491049e+50
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.36507605e+02,5.68020316e+45,3.17726975e+50
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.85964001e+02,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,3.45762284e+02,3.83695759e+45,4.58714255e+50
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,4.18065061e+02,3.02558517e+46,5.28806921e+51
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,5.05487160e+02,5.13454872e+46,1.31196586e+52
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,6.11190201e+02,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,7.38996935e+02,0.00000000e+00,0.00000000e+00
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,8.93529493e+02,2.58967401e+47,2.06758266e+53
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.08037654e+03,7.47250314e+47,8.72200635e+53
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.30629541e+03,8.74326100e+48,1.49195679e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.57945645e+03,1.67235774e+49,4.17200187e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.90973853e+03,1.14340648e+49,4.17011922e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.30908630e+03,7.51436461e+48,4.00656869e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.79194217e+03,4.79511371e+48,3.73776290e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,3.37576863e+03,3.05402934e+48,3.48031499e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,4.08167976e+03,1.94522247e+48,3.24076197e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,4.93520484e+03,1.23427578e+48,3.00623256e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,5.96721159e+03,7.81770862e+47,2.78369952e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,7.21502254e+03,4.94574332e+47,2.57458336e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,8.72376477e+03,3.12174500e+47,2.37577506e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.05480019e+04,1.96347171e+47,2.18456540e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.27537076e+04,1.23150057e+47,2.00312259e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.54206511e+04,7.70003761e+46,1.83104184e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.86452824e+04,4.79874094e+46,1.66826575e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.25442203e+04,2.98213751e+46,1.51564714e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.72584699e+04,1.84796511e+46,1.37308276e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,3.29585220e+04,1.14244825e+46,1.24100061e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,3.98505191e+04,7.04763392e+45,1.11920928e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,4.81837101e+04,4.33944427e+45,1.00747572e+55
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,5.82594650e+04,2.66733554e+45,9.05337762e+54
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,7.04421733e+04,1.63707084e+45,8.12330889e+54
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,8.51724228e+04,1.00255350e+45,7.27286557e+54
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.02982933e+05,6.11458632e+44,6.48481502e+54
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.24517821e+05,3.69023258e+44,5.72159034e+54
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.50555895e+05,2.19924935e+44,4.98505554e+54
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.82038823e+05,1.29502745e+44,4.29147922e+54
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.20105185e+05,7.54098396e+43,3.65332716e+54
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.66131651e+05,4.34501784e+43,3.07740476e+54
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,3.21782768e+05,2.48141445e+43,2.56935950e+54
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,3.89071158e+05,1.40382528e+43,2.12505970e+54
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,4.70430306e+05,7.88762945e+42,1.74556926e+54
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,5.68802566e+05,4.39953904e+42,1.42341084e+54
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,6.87745570e+05,2.43689473e+42,1.15263651e+54
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,8.31560891e+05,1.34213645e+42,9.28078652e+53
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.00544961e+06,7.37236259e+41,7.45293456e+53
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.21570042e+06,4.03622519e+41,5.96524821e+53
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.46991702e+06,2.20098022e+41,4.75556125e+53
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.77729318e+06,1.19607941e+41,3.77814100e+53
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.14894514e+06,6.48124949e+40,2.99301848e+53
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.59831370e+06,3.50354530e+40,2.36532545e+53
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,3.14165027e+06,1.89003777e+40,1.86546094e+53
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,3.79860463e+06,1.01784645e+40,1.46869107e+53
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,4.59293551e+06,5.47335131e+39,1.15460655e+53
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,5.55336990e+06,2.93948757e+39,9.06535533e+52
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,6.71464190e+06,1.57690384e+39,7.10969423e+52
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,8.11874893e+06,8.45091359e+38,5.57034230e+52
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,9.81647049e+06,4.52479657e+38,4.36023392e+52
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.18692047e+07,2.42050615e+38,3.40996115e+52
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.43511887e+07,1.29366543e+38,2.66438955e+52
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.73521834e+07,6.90754795e+37,2.07985073e+52
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.09807198e+07,3.68440591e+37,1.62184086e+52
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.53680239e+07,1.96282700e+37,1.26315109e+52
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,3.06727626e+07,1.04415476e+37,9.82359970e+51
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,3.70867817e+07,5.54463318e+36,7.62625134e+51
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,4.48420442e+07,2.93771830e+36,5.90719018e+51
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,5.42190191e+07,1.55207043e+36,4.56262460e+51
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,6.55568249e+07,8.16989878e+35,3.51117518e+51
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,7.92654931e+07,4.27990853e+35,2.68907440e+51
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,9.58407978e+07,2.22784780e+35,2.04638036e+51
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.15882185e+08,1.14977518e+35,1.54399639e+51
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.40114451e+08,5.86452140e+34,1.15132632e+51
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.69413956e+08,2.94216389e+34,8.44433062e+50
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.04840317e+08,1.44089712e+34,6.04594024e+50
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.47674727e+08,6.80060456e+33,4.17167924e+50
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.99466294e+08,3.01858575e+33,2.70706955e+50
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,3.62088059e+08,1.22576027e+33,1.60706685e+50
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,4.37804738e+08,4.72119105e+32,9.04924797e+49
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,5.29354624e+08,1.71845821e+32,4.81540033e+49
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,6.40048621e+08,5.84985618e+31,2.39646517e+49
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,7.73889975e+08,1.83922600e+31,1.10152292e+49
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,9.35719058e+08,5.26095922e+30,4.60633889e+48
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.13138842e+09,1.34444792e+30,1.72094679e+48
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.36797444e+09,3.00293047e+29,5.61954618e+47
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.65403326e+09,5.70893352e+28,1.56186489e+47
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,1.99991019e+09,8.94639282e+27,3.57823575e+46
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.41811387e+09,1.11166624e+27,6.50021784e+45
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,2.92376863e+09,1.04505606e+26,8.93358124e+44
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,3.53516149e+09,7.02189775e+24,8.77552313e+43
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,4.27440345e+09,3.14797285e+23,5.75151162e+42
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,5.16822921e+09,8.66328462e+21,2.31401471e+41
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,6.24896397e+09,1.32323538e+20,5.16717472e+39
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,7.55569251e+09,9.95077648e+17,5.68074797e+37
multi_density_jump,dg_1d,1.00000000e+05,8.94667946e+04,2.78183395e+17,9.13567266e+09,4.43377727e+15,3.70045334e+35
