scenario,solver,t_obs_s,nearest_track_time_s,nearest_radius_cm,gamma_e,dnde,gamma2_dnde
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.00000000e+00,1.21138934e+47,1.09025040e+48
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.58704757e+00,1.55832791e+47,2.00508654e+48
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.28897008e+00,2.00420097e+47,3.68678067e+48
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,5.12824657e+00,2.52235974e+47,6.63353190e+48
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,6.13175479e+00,3.10365159e+47,1.16692386e+49
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,7.33163203e+00,3.73007403e+47,2.00502029e+49
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,8.76630428e+00,4.37397176e+47,3.36131378e+49
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.04817168e+01,4.99845993e+47,5.49162734e+49
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.25328056e+01,5.55946598e+47,8.73232082e+49
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.49852566e+01,6.00956699e+47,1.34949584e+50
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.79176094e+01,6.30346867e+47,2.02367017e+50
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.14237724e+01,6.40452939e+47,2.93953825e+50
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.56160302e+01,6.29128756e+47,4.12822340e+50
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.06286397e+01,5.96263595e+47,5.59362968e+50
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.66221291e+01,5.44025071e+47,7.29635730e+50
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.37884397e+01,4.76722746e+47,9.14081280e+50
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,5.23570720e+01,4.00282051e+47,1.09727837e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,6.26024360e+01,3.21261578e+47,1.25904500e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,7.48526385e+01,2.45771606e+47,1.37703803e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,8.94999916e+01,1.78835187e+47,1.43251429e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.07013576e+02,1.23760291e+47,1.41729114e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.27954262e+02,8.18514543e+46,1.34009601e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.52992675e+02,5.25547420e+46,1.23013616e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.82930667e+02,3.39519136e+46,1.13615425e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.18727002e+02,2.32992105e+46,1.11466921e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.61528053e+02,1.80351081e+46,1.23354589e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.12704522e+02,1.62497411e+46,1.58896661e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.73895332e+02,1.65929084e+46,2.31965075e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.47060114e+02,1.82466625e+46,3.64682806e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,5.34541964e+02,2.07750699e+46,5.93616691e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,6.39142484e+02,2.39548844e+46,9.78564490e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,7.64211498e+02,2.76939893e+46,1.61738218e+52
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,9.13754331e+02,3.19921741e+46,2.67117690e+52
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.09256008e+03,3.69310361e+46,4.40841174e+52
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.30635500e+03,4.26724120e+46,7.28231755e+52
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.56198584e+03,4.94585250e+46,1.20668897e+53
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.86763917e+03,5.76416384e+46,2.01058419e+53
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.23310351e+03,6.77273771e+46,3.37739584e+53
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.67008283e+03,8.04132988e+46,5.73293936e+53
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.19257138e+03,9.65655658e+46,9.84245689e+53
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.81730180e+03,1.16996979e+47,1.70485576e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.56428104e+03,1.41870976e+47,2.95555001e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,5.45743107e+03,1.69091679e+47,5.03615112e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,6.52535495e+03,1.92174010e+47,8.18281877e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,7.80225286e+03,1.46252560e+47,8.90314649e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,9.32901738e+03,9.42617200e+46,8.20365078e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.11545430e+04,5.84438686e+46,7.27180998e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.33372921e+04,3.58734138e+46,6.38128346e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.59471671e+04,2.18734420e+46,5.56268183e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.90677490e+04,1.32503753e+46,4.81755889e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.27989742e+04,7.97629209e+45,4.14602259e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.72603350e+04,4.77260191e+45,3.54664392e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.25947061e+04,2.83921811e+45,3.01642753e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.89729204e+04,1.67962722e+45,2.55116651e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.65992398e+04,9.88218631e+44,2.14590604e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,5.57178966e+04,5.78315930e+44,1.79537255e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,6.66209151e+04,3.36671334e+44,1.49426398e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,7.96574638e+04,1.95010057e+44,1.23739956e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,9.52450372e+04,1.12415162e+44,1.01978730e+54
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.13882826e+05,6.45112982e+43,8.36666260e+53
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.36167705e+05,3.68662033e+43,6.83560013e+53
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.62813345e+05,2.09874116e+43,5.56338196e+53
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.94673071e+05,1.19070200e+43,4.51247536e+53
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.32767189e+05,6.73496154e+42,3.64904016e+53
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.78315659e+05,3.79922982e+42,2.94286846e+53
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.32777169e+05,2.13790905e+42,2.36753426e+53
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.97895845e+05,1.20036671e+42,1.90043382e+53
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.75757108e+05,6.72631670e+41,1.52246698e+53
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,5.68854459e+05,3.76257208e+41,1.21755100e+53
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,6.80169334e+05,2.10149241e+41,9.72214111e+52
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,8.13266585e+05,1.17215480e+41,7.75266160e+52
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,9.72408642e+05,6.53017082e+40,6.17478956e+52
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.16269202e+06,3.63415617e+40,4.91284393e+52
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.39021052e+06,2.02054422e+40,3.90507612e+52
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.66225043e+06,1.12241784e+40,3.10132633e+52
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.98752378e+06,6.22998819e+39,2.46100157e+52
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.37644745e+06,3.45526836e+39,1.95136366e+52
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.84147668e+06,1.91489248e+39,1.54608222e+52
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.39750400e+06,1.06040423e+39,1.22402815e+52
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.06233616e+06,5.86745225e+38,9.68280711e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.85726434e+06,3.24380655e+38,7.65311827e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,5.80774608e+06,1.79164530e+38,6.04320427e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,6.94422048e+06,9.88534543e+37,4.76693086e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,8.30308306e+06,5.44765413e+37,3.75567749e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,9.92785130e+06,2.99792368e+37,2.95482048e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.18705583e+07,1.64708399e+37,2.32090858e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.41934191e+07,9.03137148e+36,1.81939818e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.69708231e+07,4.94026642e+36,1.42284039e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.02917166e+07,2.69440854e+36,1.10943285e+51
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.42624509e+07,1.46409587e+36,8.61864221e+50
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.90101884e+07,7.91825134e+35,6.66392932e+50
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.46869753e+07,4.25631295e+35,5.12113723e+50
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.14746101e+07,2.26942666e+35,3.90373903e+50
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.95904664e+07,1.19675999e+35,2.94308935e+50
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,5.92944540e+07,6.21396848e+34,2.18472709e+50
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,7.08973423e+07,3.15417533e+34,1.58542514e+50
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,8.47707130e+07,1.54580550e+34,1.11082724e+50
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.01358860e+08,7.14018011e+33,7.33554864e+49
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.21193017e+08,3.03714950e+33,4.46088849e+49
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.44908373e+08,1.23679488e+33,2.59707586e+49
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.73264409e+08,4.79452628e+32,1.43934341e+49
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.07169225e+08,1.75358497e+32,7.52622673e+48
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.47708621e+08,5.98819425e+31,3.67432971e+48
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.96180869e+08,1.88543786e+31,1.65396468e+48
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.54138289e+08,5.39215005e+30,6.76250716e+47
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.23436963e+08,1.37576020e+30,2.46672237e+47
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,5.06296175e+08,3.06479479e+29,7.85616677e+46
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,6.05369488e+08,5.80917171e+28,2.12890003e+46
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,7.23829716e+08,9.08233638e+27,4.75850358e+45
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,8.65470541e+08,1.12832942e+27,8.45163028e+44
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.03482800e+09,1.06490638e+26,1.14037522e+44
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.23732575e+09,7.23301204e+24,1.10735607e+43
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.47944878e+09,3.31244514e+23,7.25017619e+41
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,1.76895104e+09,9.45607894e+21,2.95898468e+40
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.11510385e+09,1.53103525e+20,6.84933771e+38
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,2.52899270e+09,1.25500304e+18,8.02675355e+36
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.02387237e+09,4.54374153e+15,4.15470826e+34
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,3.61559135e+09,6.16711843e+12,8.06196605e+31
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,4.32309938e+09,2.57707255e+09,4.81633941e+28
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,5.16905437e+09,2.61757098e+05,6.99392013e+24
wind,fullhide_1d,1.00000000e+03,1.07221816e+03,5.38175455e+16,6.18054797e+09,7.51273074e+01,2.86980103e+21
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.00000000e+00,3.80388500e+48,3.42349650e+49
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.58704757e+00,3.65301296e+48,4.70029899e+49
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,4.28897008e+00,3.42300019e+48,6.29669934e+49
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,5.12824657e+00,3.12034486e+48,8.20616774e+49
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,6.13175479e+00,2.76469649e+48,1.03948211e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,7.33163203e+00,2.37903145e+48,1.27879669e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,8.76630428e+00,1.98716713e+48,1.52710000e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.04817168e+01,1.61091340e+48,1.76985236e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.25328056e+01,1.26800606e+48,1.99167253e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.49852566e+01,9.71010819e+47,2.18048166e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.79176094e+01,7.26705778e+47,2.33302151e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.14237724e+01,5.36318382e+47,2.46158352e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.56160302e+01,3.96523864e+47,2.60191428e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.06286397e+01,3.00591322e+47,2.81988797e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.66221291e+01,2.40496082e+47,3.22548617e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,4.37884397e+01,2.08567069e+47,3.99912225e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,5.23570720e+01,1.98130993e+47,5.43129158e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,6.26024360e+01,2.04188989e+47,8.00229918e+50
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,7.48526385e+01,2.23658248e+47,1.25313871e+51
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,8.94999916e+01,2.55170032e+47,2.04397536e+51
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.07013576e+02,2.98813712e+47,3.42198637e+51
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.27954262e+02,3.55971519e+47,5.82807008e+51
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.52992675e+02,4.29232681e+47,1.00469457e+52
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.82930667e+02,5.22323074e+47,1.74788256e+52
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.18727002e+02,6.39988492e+47,3.06180103e+52
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.61528053e+02,7.87783541e+47,5.38819699e+52
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.12704522e+02,9.71758935e+47,9.50225907e+52
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.73895332e+02,1.19801271e+48,1.67479445e+53
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,4.47060114e+02,1.47197548e+48,2.94193060e+53
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,5.34541964e+02,1.79816950e+48,5.13800162e+53
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,6.39142484e+02,2.18019096e+48,8.90614799e+53
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,7.64211498e+02,2.62117229e+48,1.53081498e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,9.13754331e+02,3.12482538e+48,2.60906351e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.09256008e+03,3.69715529e+48,4.41324819e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.30635500e+03,4.34803300e+48,7.42019388e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.56198584e+03,5.08358346e+48,1.24029257e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.86763917e+03,5.85743589e+48,2.04311818e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.23310351e+03,5.16559256e+48,2.57595253e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.67008283e+03,3.60688903e+48,2.57147467e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.19257138e+03,2.39783320e+48,2.44399437e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.81730180e+03,1.57929496e+48,2.30131592e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,4.56428104e+03,1.03814977e+48,2.16274227e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,5.45743107e+03,6.81821125e+47,2.03070562e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,6.52535495e+03,4.47430655e+47,1.90517123e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,7.80225286e+03,2.93354005e+47,1.78579690e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,9.32901738e+03,1.92141893e+47,1.67222176e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.11545430e+04,1.25707758e+47,1.56410408e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.33372921e+04,8.21395941e+46,1.46112671e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.59471671e+04,5.35954966e+46,1.36299854e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.90677490e+04,3.49155012e+46,1.26945448e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.27989742e+04,2.27062371e+46,1.18025482e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.72603350e+04,1.47375347e+46,1.09518432e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.25947061e+04,9.54477888e+45,1.01405150e+55
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.89729204e+04,6.16693135e+45,9.36688126e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,4.65992398e+04,3.97399560e+45,8.62948832e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,5.57178966e+04,2.55343811e+45,7.92710775e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,6.66209151e+04,1.63545868e+45,7.25873202e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,7.96574638e+04,1.04385232e+45,6.62356818e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,9.52450372e+04,6.63721551e+44,6.02102778e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.13882826e+05,4.20278050e+44,5.45071133e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.36167705e+05,2.64938005e+44,4.91238615e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.62813345e+05,1.66211149e+44,4.40595594e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.94673071e+05,1.03737985e+44,3.93142112e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.32767189e+05,6.43926493e+43,3.48883007e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.78315659e+05,3.97397065e+43,3.07822202e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.32777169e+05,2.43773544e+43,2.69956394e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.97895845e+05,1.48602183e+43,2.35268617e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,4.75757108e+05,9.00052635e+42,2.03722257e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,5.68854459e+05,5.41589926e+42,1.75256006e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,6.80169334e+05,3.23758033e+42,1.49780283e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,8.13266585e+05,1.92281927e+42,1.27175755e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,9.72408642e+05,1.13469307e+42,1.07294144e+54
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.16269202e+06,6.65463958e+41,8.99609266e+53
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.39021052e+06,3.87959057e+41,7.49802768e+53
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.66225043e+06,2.24904102e+41,6.21427233e+53
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.98752378e+06,1.29695846e+41,5.12331118e+53
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.37644745e+06,7.44327705e+40,4.20359256e+53
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.84147668e+06,4.25306386e+40,3.43391939e+53
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.39750400e+06,2.42049554e+40,2.79398609e+53
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,4.06233616e+06,1.37250314e+40,2.26498361e+53
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,4.85726434e+06,7.75645183e+39,1.82998099e+53
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,5.80774608e+06,4.37006003e+39,1.47401751e+53
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,6.94422048e+06,2.45537938e+39,1.18403791e+53
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,8.30308306e+06,1.37620147e+39,9.48769650e+52
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,9.92785130e+06,7.69643391e+38,7.58577700e+52
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.18705583e+07,4.29571485e+38,6.05309840e+52
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.41934191e+07,2.39328804e+38,4.82135402e+52
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,1.69708231e+07,1.33114169e+38,3.83380571e+52
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.02917166e+07,7.39197600e+37,3.04367392e+52
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.42624509e+07,4.09846919e+37,2.41263160e+52
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,2.90101884e+07,2.26884902e+37,1.90944299e+52
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,3.46869753e+07,1.25397467e+37,1.50876508e+52
wind,fullhide_1d,1.00000000e+05,8.94667946e+04,3.30942554e+17,4.14746101e+07,6.91868577e+36,1.19011309e+52
