scenario,solver,component,band,frequency_hz,time_s,flux_mjy
ism_continuous_jumps,dg_1d,sync,1 keV,2.417989242000e+17,1.000000000000e+07,5.629060941643e-32
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.000000000000e-01,9.038186372855e-31
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.213977189070e-01,1.368988251291e-30
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.473740615582e-01,2.081064731004e-30
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.789087489923e-01,3.173846629525e-30
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.171911402017e-01,4.859627149730e-30
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.636650898730e-01,7.435814256353e-30
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,3.200834046600e-01,1.124378085293e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,3.885739518571e-01,1.709968312327e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,4.717199138213e-01,2.585331391977e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,5.726572150092e-01,3.888067283267e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,6.951927961776e-01,5.842211913875e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,8.439481965654e-01,8.665125845280e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.024533859387e+00,1.276499012905e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.243760734726e+00,1.831876291767e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.509897160618e+00,2.578050222748e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.832980710832e+00,3.508064982496e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.225196770956e+00,4.494728148913e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.701338121133e+00,5.398310792598e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,3.279362859021e+00,6.029066124117e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,3.981071705535e+00,6.264730634846e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,4.832930238572e+00,6.123313949346e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,5.867067065993e+00,5.659695432281e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,7.122485584860e+00,5.022131758745e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,8.646535029500e+00,4.142216604646e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.049669629031e+01,3.475307239914e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.274274985703e+01,3.023989887658e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.546940765246e+01,2.449063938285e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.877950801851e+01,2.001905280030e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.279789435644e+01,1.635918373698e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.767612370754e+01,1.315027776309e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,3.359818286284e+01,1.023587612007e-28
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,4.078742758969e+01,7.742157987119e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,4.951500669473e+01,5.407524996121e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,6.011008864406e+01,4.493704453116e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,7.297227644686e+01,4.542306815832e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,8.858667904101e+01,2.851184579426e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.075422076113e+02,2.703322121521e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.305537869023e+02,2.095812195682e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.584893192461e+02,1.611245484669e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.924024182760e+02,1.297559423002e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.335721469090e+02,1.002975906655e-29
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.835512583497e+02,7.631432033268e-30
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,3.442247595686e+02,6.012248404992e-30
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,4.178810060294e+02,4.813438366985e-30
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,5.072980090654e+02,3.821742896686e-30
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,6.158482110660e+02,2.992906735675e-30
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,7.476256801638e+02,2.349372856976e-30
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,9.076005216818e+02,1.843889814149e-30
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.101806330110e+03,1.436109123994e-30
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.337567751526e+03,1.124164939883e-30
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.623776739189e+03,8.766873255578e-31
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.971227921518e+03,6.830083216592e-31
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.393025731180e+03,5.338460131902e-31
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.905078650511e+03,4.162332419296e-31
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,3.526699214175e+03,3.243731230066e-31
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,4.281332398719e+03,2.528731093272e-31
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,5.197439870872e+03,1.967541934260e-31
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,6.309573444802e+03,1.531519606062e-31
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,7.659678234752e+03,1.195785562881e-31
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,9.298674652605e+03,9.299170226516e-32
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.128837891685e+04,7.174675555093e-32
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.370383450663e+04,5.478495287042e-32
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.663614249384e+04,4.151386505770e-32
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.019589750164e+04,3.106438277242e-32
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.451735887979e+04,2.288709567305e-32
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.976351441631e+04,1.644965885749e-32
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,3.613222756796e+04,1.140312479646e-32
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,4.386370005780e+04,6.968782890513e-33
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,5.324953129838e+04,3.740206579742e-33
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,6.464371632490e+04,2.698011818998e-33
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,7.847599703515e+04,1.973229611168e-33
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,9.526807029020e+04,1.382440866541e-33
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.156532641790e+05,9.338943399185e-34
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.404004245548e+05,6.181500408010e-34
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.704429127453e+05,4.028636872273e-34
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.069138081115e+05,2.594240262509e-34
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.511886431510e+05,1.664983307772e-34
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,3.049372829387e+05,1.072078028756e-34
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,3.701869055846e+05,6.952113168127e-35
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,4.493984590722e+05,4.487232116478e-35
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,5.455594781169e+05,2.922743714786e-35
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,6.622967617148e+05,1.895396545299e-35
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,8.040131611168e+05,1.234969479610e-35
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,9.760536373079e+05,8.090351893042e-36
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.184906851001e+06,5.293251290035e-36
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.438449888288e+06,3.514358540515e-36
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.746245352002e+06,2.337473093752e-36
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.119902023850e+06,1.557865718340e-36
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,2.573512700017e+06,1.038434120124e-36
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,3.124185713603e+06,7.008498816879e-37
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,3.792690190732e+06,4.658909820776e-37
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,4.604239376759e+06,3.164380659487e-37
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,5.589441576403e+06,2.166579527424e-37
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,6.785454573394e+06,1.464357525302e-37
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,8.237387069571e+06,1.009146740652e-37
ism_continuous_jumps,dg_1d,sync,100 MeV,2.417989242000e+22,1.000000000000e+07,6.882413956100e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.000000000000e-01,6.322175602852e-52
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.213977189070e-01,1.123219034755e-51
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.473740615582e-01,2.065513767474e-51
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.789087489923e-01,3.986221346664e-51
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.171911402017e-01,7.909833055497e-51
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.636650898730e-01,1.616711725763e-50
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.200834046600e-01,3.396285469703e-50
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.885739518571e-01,7.371856300668e-50
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,4.717199138213e-01,1.650106624156e-49
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,5.726572150092e-01,3.816896100886e-49
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,6.951927961776e-01,9.039139790532e-49
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,8.439481965654e-01,2.180272971201e-48
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.024533859387e+00,5.333027862724e-48
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.243760734726e+00,1.316805002319e-47
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.509897160618e+00,3.248835290427e-47
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.832980710832e+00,7.974927728854e-47
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.225196770956e+00,1.939672543899e-46
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.701338121133e+00,4.466180960331e-46
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.279362859021e+00,9.728276413633e-46
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.981071705535e+00,1.945519407420e-45
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,4.832930238572e+00,3.573326774562e-45
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,5.867067065993e+00,6.124924773617e-45
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,7.122485584860e+00,9.883104420665e-45
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,8.646535029500e+00,1.512028670118e-44
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.049669629031e+01,2.802608149010e-44
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.274274985703e+01,5.334157323978e-44
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.546940765246e+01,8.264483431696e-44
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.877950801851e+01,1.140497874907e-43
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.279789435644e+01,1.545742057689e-43
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.767612370754e+01,2.056440061614e-43
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.359818286284e+01,2.702295566596e-43
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,4.078742758969e+01,3.517898756859e-43
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,4.951500669473e+01,4.513748250316e-43
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,6.011008864406e+01,5.703905146742e-43
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,7.297227644686e+01,7.227830653452e-43
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,8.858667904101e+01,9.039280591329e-43
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.075422076113e+02,1.127519031540e-42
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.305537869023e+02,1.392611120989e-42
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.584893192461e+02,1.711328527166e-42
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.924024182760e+02,2.104794229000e-42
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.335721469090e+02,2.598843413337e-42
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.835512583497e+02,3.136285072293e-42
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.442247595686e+02,3.837291257846e-42
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,4.178810060294e+02,4.732117450639e-42
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,5.072980090654e+02,5.822824347286e-42
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,6.158482110660e+02,7.327337999595e-42
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,7.476256801638e+02,9.458599285359e-42
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,9.076005216818e+02,1.220672599650e-41
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.101806330110e+03,1.553009178817e-41
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.337567751526e+03,1.971353555598e-41
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.623776739189e+03,2.578598898571e-41
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.971227921518e+03,3.436288937190e-41
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.393025731180e+03,4.590478706445e-41
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.905078650511e+03,6.064779633546e-41
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.526699214175e+03,8.009850486166e-41
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,4.281332398719e+03,1.085864818055e-40
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,5.197439870872e+03,1.490147273094e-40
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,6.309573444802e+03,2.111123993746e-40
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,7.659678234752e+03,3.218074370005e-40
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,9.298674652605e+03,4.910357481157e-40
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.128837891685e+04,7.277062309758e-40
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.370383450663e+04,1.044707255874e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.663614249384e+04,1.487033840758e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.019589750164e+04,2.063286810612e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.451735887979e+04,2.782954144368e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.976351441631e+04,3.720268492486e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.613222756796e+04,5.005074308501e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,4.386370005780e+04,6.455508172359e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,5.324953129838e+04,7.935046351553e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,6.464371632490e+04,1.013952207275e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,7.847599703515e+04,1.328043938868e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,9.526807029020e+04,1.695999579495e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.156532641790e+05,2.112844215168e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.404004245548e+05,2.513961239908e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.704429127453e+05,3.091855331000e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.069138081115e+05,3.946121355358e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.511886431510e+05,4.896277773764e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.049372829387e+05,5.909660159323e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.701869055846e+05,7.667605827190e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,4.493984590722e+05,9.726839370007e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,5.455594781169e+05,1.157618209345e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,6.622967617148e+05,1.478166028794e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,8.040131611168e+05,1.899977489722e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,9.760536373079e+05,2.405218869403e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.184906851001e+06,2.964017772811e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.438449888288e+06,4.041584548062e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.746245352002e+06,5.119974716035e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.119902023850e+06,6.649617418918e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.573512700017e+06,8.714366715985e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.124185713603e+06,1.145879538624e-36
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.792690190732e+06,1.407525886496e-36
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,4.604239376759e+06,2.015643494097e-36
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,5.589441576403e+06,2.563498307146e-36
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,6.785454573394e+06,3.367581105878e-36
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,8.237387069571e+06,4.582259685601e-36
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.000000000000e+07,5.455720786072e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.000000000000e-01,3.204073193315e-47
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.213977189070e-01,5.733757355931e-47
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.473740615582e-01,1.067612401945e-46
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.789087489923e-01,2.068517645755e-46
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.171911402017e-01,4.131581071035e-46
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.636650898730e-01,8.473877641175e-46
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.200834046600e-01,1.783876048315e-45
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.885739518571e-01,3.878311121075e-45
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,4.717199138213e-01,8.692093123604e-45
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,5.726572150092e-01,2.012928872914e-44
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,6.951927961776e-01,4.769757098787e-44
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,8.439481965654e-01,1.150697084160e-43
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.024533859387e+00,2.814139262121e-43
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.243760734726e+00,6.944545117277e-43
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.509897160618e+00,1.711304043842e-42
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.832980710832e+00,4.191769427977e-42
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.225196770956e+00,1.016118784376e-41
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.701338121133e+00,2.328431139875e-41
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.279362859021e+00,5.039679191815e-41
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.981071705535e+00,1.001810209049e-40
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,4.832930238572e+00,1.829711170061e-40
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,5.867067065993e+00,3.116865862718e-40
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,7.122485584860e+00,4.996639870700e-40
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,8.646535029500e+00,7.581310806321e-40
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.049669629031e+01,1.388620488769e-39
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.274274985703e+01,2.617981632354e-39
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.546940765246e+01,4.032861535873e-39
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.877950801851e+01,5.542875039858e-39
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.279789435644e+01,7.490036677202e-39
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.767612370754e+01,9.939465017131e-39
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.359818286284e+01,1.302461742236e-38
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,4.078742758969e+01,1.690414329776e-38
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,4.951500669473e+01,2.161484923806e-38
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,6.011008864406e+01,2.721004785413e-38
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,7.297227644686e+01,3.433637609513e-38
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,8.858667904101e+01,4.274969051577e-38
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.075422076113e+02,5.307364347414e-38
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.305537869023e+02,6.523973258455e-38
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.584893192461e+02,7.977825380613e-38
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.924024182760e+02,9.765461502424e-38
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.335721469090e+02,1.200491099835e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.835512583497e+02,1.441611764513e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.442247595686e+02,1.754321983930e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,4.178810060294e+02,2.152739025526e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,5.072980090654e+02,2.636064499136e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,6.158482110660e+02,3.303183879220e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,7.476256801638e+02,4.246410864033e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,9.076005216818e+02,5.452645610034e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.101806330110e+03,6.903038863644e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.337567751526e+03,8.716450348471e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.623776739189e+03,1.133463918466e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.971227921518e+03,1.501724407917e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.393025731180e+03,1.993104768278e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.905078650511e+03,2.612521497544e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.526699214175e+03,3.417782273069e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,4.281332398719e+03,4.579322123926e-36
