scenario,solver,component,band,frequency_hz,time_s,flux_mjy
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.905078650511e+03,5.138628139458e-40
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.526699214175e+03,5.890768504317e-40
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,4.281332398719e+03,6.837262696630e-40
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,5.197439870872e+03,7.943791808505e-40
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,6.309573444802e+03,9.003474317858e-40
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,7.659678234752e+03,1.017677420706e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,9.298674652605e+03,1.161609214944e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.128837891685e+04,1.340121908082e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.370383450663e+04,1.550030910540e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.663614249384e+04,1.766689546829e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.019589750164e+04,1.999477324099e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.451735887979e+04,2.337037923015e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.976351441631e+04,2.708401642056e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.613222756796e+04,3.117686540656e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,4.386370005780e+04,3.673344985470e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,5.324953129838e+04,4.405051331915e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,6.464371632490e+04,5.339923490350e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,7.847599703515e+04,6.267081369559e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,9.526807029020e+04,7.453027571558e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.156532641790e+05,9.383984133191e-39
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.404004245548e+05,1.171106129871e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.704429127453e+05,1.482280786524e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.069138081115e+05,2.193178211129e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.511886431510e+05,3.448144940575e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.049372829387e+05,5.314739938686e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.701869055846e+05,6.791730753028e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,4.493984590722e+05,8.278126440888e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,5.455594781169e+05,9.897820676558e-38
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,6.622967617148e+05,1.172296440233e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,8.040131611168e+05,1.487835372395e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,9.760536373079e+05,1.726709774292e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.184906851001e+06,2.180382525715e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.438449888288e+06,3.033757125136e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.746245352002e+06,3.955662330358e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.119902023850e+06,5.262079041506e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,2.573512700017e+06,6.819047241833e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.124185713603e+06,9.236635003895e-37
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,3.792690190732e+06,1.333918726924e-36
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,4.604239376759e+06,1.779603987306e-36
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,5.589441576403e+06,2.563818558625e-36
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,6.785454573394e+06,3.728047202550e-36
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,8.237387069571e+06,5.161764862254e-36
ism_continuous_jumps,dg_1d,ssc,10 GHz,1.000000000000e+10,1.000000000000e+07,6.949871202149e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.000000000000e-01,4.781716435869e-45
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.213977189070e-01,1.093492600163e-44
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.473740615582e-01,2.659564639789e-44
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.789087489923e-01,6.902641099985e-44
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.171911402017e-01,1.876307743553e-43
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.636650898730e-01,5.287955733471e-43
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.200834046600e-01,1.530472548483e-42
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.885739518571e-01,4.648700217474e-42
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,4.717199138213e-01,1.442854250789e-41
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,5.726572150092e-01,4.557631801005e-41
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,6.951927961776e-01,1.397387051114e-40
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,8.439481965654e-01,4.043634146033e-40
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.024533859387e+00,1.079890428091e-39
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.243760734726e+00,2.616182426307e-39
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.509897160618e+00,5.712067605588e-39
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.832980710832e+00,1.134448638542e-38
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.225196770956e+00,2.036512472754e-38
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.701338121133e+00,3.355219511577e-38
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.279362859021e+00,5.134047204001e-38
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.981071705535e+00,7.422848283718e-38
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,4.832930238572e+00,1.022876982595e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,5.867067065993e+00,1.361777541444e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,7.122485584860e+00,1.759799150919e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,8.646535029500e+00,2.217675268539e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.049669629031e+01,2.738323238182e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.274274985703e+01,3.328401614129e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.546940765246e+01,3.987971677319e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.877950801851e+01,4.724329260292e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.279789435644e+01,5.540502054769e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.767612370754e+01,6.438763370125e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.359818286284e+01,7.422673582661e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,4.078742758969e+01,8.505136863493e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,4.951500669473e+01,9.657034786376e-37
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,6.011008864406e+01,1.078785030887e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,7.297227644686e+01,1.211111680599e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,8.858667904101e+01,1.396092351140e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.075422076113e+02,1.621036600926e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.305537869023e+02,1.848972997736e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.584893192461e+02,2.099904699385e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.924024182760e+02,2.392630901983e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.335721469090e+02,2.767658662398e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.835512583497e+02,3.231929261884e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.442247595686e+02,3.781143622639e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,4.178810060294e+02,4.427599994381e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,5.072980090654e+02,5.191757463390e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,6.158482110660e+02,6.060210129386e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,7.476256801638e+02,7.007334778688e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,9.076005216818e+02,8.050881884972e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.101806330110e+03,9.190342738400e-36
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.337567751526e+03,1.045775769864e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.623776739189e+03,1.188418704338e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.971227921518e+03,1.345077486264e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.393025731180e+03,1.515140096351e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.905078650511e+03,1.703527382724e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.526699214175e+03,1.927689385451e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,4.281332398719e+03,2.213285821018e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,5.197439870872e+03,2.542394807169e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,6.309573444802e+03,2.845411965787e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,7.659678234752e+03,3.182062348594e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,9.298674652605e+03,3.611358275135e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.128837891685e+04,4.171830783803e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.370383450663e+04,4.845661882887e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.663614249384e+04,5.549271337923e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.019589750164e+04,6.328427999605e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.451735887979e+04,7.483515528377e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.976351441631e+04,8.740364674879e-35
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.613222756796e+04,1.009591180604e-34
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,4.386370005780e+04,1.186169295702e-34
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,5.324953129838e+04,1.410698373337e-34
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,6.464371632490e+04,1.685152060275e-34
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,7.847599703515e+04,1.940546927688e-34
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,9.526807029020e+04,2.235002246707e-34
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.156532641790e+05,2.699029070135e-34
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.404004245548e+05,3.227421363314e-34
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.704429127453e+05,3.878905880778e-34
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.069138081115e+05,5.301010932961e-34
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.511886431510e+05,7.683535113947e-34
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.049372829387e+05,1.077726267417e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.701869055846e+05,1.292487087877e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,4.493984590722e+05,1.420260243394e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,5.455594781169e+05,1.577077330105e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,6.622967617148e+05,1.764004107816e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,8.040131611168e+05,2.041277422533e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,9.760536373079e+05,2.289743061581e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.184906851001e+06,2.581564223923e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.438449888288e+06,3.150229088261e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.746245352002e+06,3.703657418131e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.119902023850e+06,4.249853078268e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,2.573512700017e+06,4.823270032233e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.124185713603e+06,5.393414959273e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,3.792690190732e+06,6.083671656538e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,4.604239376759e+06,6.567907343432e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,5.589441576403e+06,6.804938599710e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,6.785454573394e+06,6.840329641909e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,8.237387069571e+06,6.439326152657e-33
ism_continuous_jumps,dg_1d,ssc,R band,4.560000000000e+14,1.000000000000e+07,5.697036734932e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.000000000000e-01,2.276878227231e-42
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.213977189070e-01,5.147145710836e-42
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.473740615582e-01,1.232304728635e-41
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.789087489923e-01,3.136657112170e-41
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.171911402017e-01,8.348443764839e-41
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.636650898730e-01,2.295199858428e-40
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,3.200834046600e-01,6.451134381771e-40
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,3.885739518571e-01,1.887613038462e-39
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,4.717199138213e-01,5.599085436371e-39
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,5.726572150092e-01,1.671542730411e-38
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,6.951927961776e-01,4.809143820716e-38
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,8.439481965654e-01,1.299281306533e-37
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.024533859387e+00,3.231374585178e-37
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.243760734726e+00,7.288903284875e-37
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.509897160618e+00,1.483453420913e-36
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.832980710832e+00,2.744482106846e-36
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.225196770956e+00,4.592583439287e-36
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.701338121133e+00,7.071035050582e-36
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,3.279362859021e+00,1.014299787126e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,3.981071705535e+00,1.377987569678e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,4.832930238572e+00,1.787845223239e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,5.867067065993e+00,2.240214438568e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,7.122485584860e+00,2.730141582463e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,8.646535029500e+00,3.250467930166e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.049669629031e+01,3.800376166565e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.274274985703e+01,4.380548858199e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.546940765246e+01,4.973768996834e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.877950801851e+01,5.591771533668e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.279789435644e+01,6.234611277882e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.767612370754e+01,6.903688911893e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,3.359818286284e+01,7.601941015991e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,4.078742758969e+01,8.332617984102e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,4.951500669473e+01,9.060133401584e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,6.011008864406e+01,9.781577748683e-35
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,7.297227644686e+01,1.086861158115e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,8.858667904101e+01,1.266309316396e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.075422076113e+02,1.490033905821e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.305537869023e+02,1.703449950827e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.584893192461e+02,1.927750274523e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.924024182760e+02,2.180273679749e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.335721469090e+02,2.503999516238e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.835512583497e+02,2.895950140535e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,3.442247595686e+02,3.339674962055e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,4.178810060294e+02,3.841781039204e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,5.072980090654e+02,4.411984504314e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,6.158482110660e+02,5.018568994899e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,7.476256801638e+02,5.629838845848e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,9.076005216818e+02,6.263557874071e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.101806330110e+03,6.905891208744e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.337567751526e+03,7.588039555110e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.623776739189e+03,8.314934581944e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.971227921518e+03,9.051110244332e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.393025731180e+03,9.797052850573e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.905078650511e+03,1.057546975822e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,3.526699214175e+03,1.152245480327e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,4.281332398719e+03,1.275110786583e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,5.197439870872e+03,1.403388739913e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,6.309573444802e+03,1.493220015918e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,7.659678234752e+03,1.590581783778e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,9.298674652605e+03,1.718956939873e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.128837891685e+04,1.885281833948e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.370383450663e+04,2.071861733573e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.663614249384e+04,2.232237266885e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.019589750164e+04,2.365003295544e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.451735887979e+04,2.596562761932e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.976351441631e+04,2.781230383501e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,3.613222756796e+04,2.937131316044e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,4.386370005780e+04,3.150107660485e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,5.324953129838e+04,3.414509163268e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,6.464371632490e+04,3.730461173402e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,7.847599703515e+04,3.971584996785e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,9.526807029020e+04,4.186525933334e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.156532641790e+05,4.591825841037e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.404004245548e+05,5.043309359592e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.704429127453e+05,5.564541071118e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.069138081115e+05,6.809036018096e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.511886431510e+05,8.878540806450e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,3.049372829387e+05,1.098764784663e-32
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,3.701869055846e+05,1.161865614169e-32
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,4.493984590722e+05,1.079501947061e-32
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,5.455594781169e+05,1.012964195952e-32
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,6.622967617148e+05,9.883789163394e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,8.040131611168e+05,9.700439147453e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,9.760536373079e+05,9.219373442712e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.184906851001e+06,8.409459390713e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.438449888288e+06,7.596157351891e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.746245352002e+06,6.565977170148e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.119902023850e+06,5.423956531245e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,2.573512700017e+06,4.335875271401e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,3.124185713603e+06,3.355121470047e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,3.792690190732e+06,2.552017134475e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,4.604239376759e+06,1.908774443520e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,5.589441576403e+06,1.397656366448e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,6.785454573394e+06,1.012306262805e-33
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,8.237387069571e+06,7.242192506855e-34
ism_continuous_jumps,dg_1d,ssc,1 keV,2.417989242000e+17,1.000000000000e+07,5.106979929489e-34
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,1.000000000000e-01,1.195154228401e-39
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,1.213977189070e-01,2.428537488834e-39
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,1.473740615582e-01,5.204155010932e-39
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,1.789087489923e-01,1.171892965438e-38
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,2.171911402017e-01,2.730561316282e-38
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,2.636650898730e-01,6.510239843434e-38
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,3.200834046600e-01,1.577690114597e-37
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,3.885739518571e-01,3.940123751228e-37
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,4.717199138213e-01,9.968056525717e-37
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,5.726572150092e-01,2.545214769883e-36
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,6.951927961776e-01,6.373222999831e-36
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,8.439481965654e-01,1.530931291139e-35
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,1.024533859387e+00,3.458791464570e-35
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,1.243760734726e+00,7.222599231463e-35
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,1.509897160618e+00,1.380805472526e-34
ism_continuous_jumps,dg_1d,ssc,100 MeV,2.417989242000e+22,1.832980710832e+00,2.425507421303e-34
